#bin	chrom	chromStart	chromEnd	name	score	strand	signalValue	pValue	qValue	peak
1531	chr9	124040724	124041383	.	118	.	6.11	25.105	1.76213e-24	213
1531	chr9	124048760	124049857	.	104	.	2.676	11.556	0.0000000000258237	658
1531	chr9	124097440	124098084	.	158	.	16.206	29.564	7.63139e-29	255
1532	chr9	124131983	124132992	.	107	.	3.349	32.291	1.638e-31	549
1533	chr9	124369612	124370561	.	112	.	4.567	17.113	1.07143e-16	275
1533	chr9	124374780	124375777	.	125	.	7.984	52.101	0	612
1534	chr9	124482574	124483079	.	117	.	5.897	16.517	4.07387e-16	270
1534	chr9	124497364	124499897	.	103	.	2.364	17.963	1.60261e-17	827
1536	chr9	124734632	124735353	.	138	.	11.054	34.56	9.82669e-34	411
1539	chr9	125145602	125146758	.	105	.	3.021	11.968	0.0000000000103712	269
1542	chr9	125540239	125540884	.	117	.	5.841	10.867	0.000000000118511	132
1543	chr9	125589368	125591072	.	105	.	2.927	18.525	4.59806e-18	223
1543	chr9	125693227	125694376	.	110	.	4.137	35.887	4.8648e-35	567
1551	chr9	126686939	126687457	.	151	.	14.514	15.837	0.00000000000000185509	210
1551	chr9	126688013	126688469	.	116	.	5.801	8.928	0.00000000866356	212
1552	chr9	126758760	126759592	.	108	.	3.564	9.872	0.00000000107225	251
1552	chr9	126773709	126774884	.	107	.	3.338	29.535	8.13482e-29	533
1554	chr9	127059433	127060461	.	125	.	7.932	51.603	0	497
1554	chr9	127105217	127106047	.	112	.	4.778	26.454	8.36212e-26	447
1557	chr9	127414830	127415374	.	175	.	20.403	42.995	5.15958e-42	263
1557	chr9	127420498	127422012	.	116	.	5.72	43.198	3.25942e-42	935
1557	chr9	127531703	127532798	.	110	.	4.218	27.874	3.40867e-27	417
1558	chr9	127555006	127555918	.	109	.	3.907	16.348	5.93364e-16	415
1558	chr9	127580667	127581558	.	130	.	9.248	109.229	0	384
1558	chr9	127596783	127597895	.	109	.	3.971	28.788	4.3787e-28	484
1558	chr9	127605954	127606519	.	113	.	4.945	13.758	0.00000000000019386	368
1558	chr9	127618127	127618880	.	105	.	2.993	16.464	4.57619e-16	272
1560	chr9	127923439	127924060	.	150	.	14.162	24.948	2.512e-24	217
1561	chr9	127962381	127963104	.	108	.	3.616	22.516	5.91232e-22	306
1561	chr9	128002997	128004548	.	101	.	1.991	11.042	0.0000000000804911	946
1561	chr9	128023710	128024558	.	103	.	2.55	14.176	0.0000000000000763862	277
1563	chr9	128298352	128298868	.	232	.	34.571	52.986	0	252
1568	chr9	128844979	128845359	.	117	.	5.93	12.386	0.00000000000409468	186
1571	chr9	129279098	129279775	.	107	.	3.506	10.984	0.0000000000912238	189
1573	chr9	129553658	129554444	.	145	.	12.854	68.342	0	375
1575	chr9	129836923	129837365	.	111	.	4.441	9.224	0.0000000044944	238
1576	chr9	129949754	129950351	.	121	.	6.901	25.679	4.80733e-25	399
1576	chr9	129961195	129962077	.	107	.	3.429	15.187	0.00000000000000796739	501
1577	chr9	130095881	130096340	.	127	.	8.292	13.28	0.00000000000056042	184
1577	chr9	130098811	130099511	.	164	.	17.65	55.689	0	428
1577	chr9	130150585	130150979	.	126	.	8.058	16.509	4.14291e-16	192
1578	chr9	130179248	130179899	.	117	.	5.967	25.438	8.28482e-25	366
1578	chr9	130208347	130208652	.	127	.	8.401	10.166	0.000000000559446	118
1578	chr9	130213460	130214313	.	103	.	2.517	13.636	0.000000000000254253	345
1579	chr9	130317942	130318744	.	119	.	6.336	54.221	0	503
1579	chr9	130319424	130320074	.	107	.	3.464	12.324	0.0000000000047004	417
1579	chr9	130323732	130324924	.	125	.	8.015	98.742	0	557
1579	chr9	130331554	130332399	.	111	.	4.456	38.192	2.69845e-37	514
1579	chr9	130336436	130337370	.	106	.	3.289	12.529	0.00000000000297764	750
1579	chr9	130352170	130352490	.	115	.	5.487	9.3	0.000000003806	160
1579	chr9	130361212	130361787	.	110	.	4.059	12.894	0.00000000000132047	365
1579	chr9	130370305	130370922	.	104	.	2.794	10.065	0.000000000699491	231
1580	chr9	130438734	130439173	.	127	.	8.401	17.512	4.3987e-17	196
1580	chr9	130446869	130447203	.	116	.	5.789	11.925	0.0000000000114014	147
1580	chr9	130448740	130449039	.	130	.	9.201	8.934	0.00000000855661	176
1580	chr9	130483699	130484523	.	112	.	4.733	34.684	7.43634e-34	214
1580	chr9	130486380	130487524	.	113	.	4.829	64.915	0	834
1581	chr9	130563325	130563775	.	149	.	13.795	40.451	1.62659e-39	180
1581	chr9	130564772	130566478	.	102	.	2.187	13.496	0.000000000000348125	540
1581	chr9	130608701	130609243	.	108	.	3.717	10.2	0.000000000520412	318
1582	chr9	130717467	130718365	.	107	.	3.526	18.124	1.12128e-17	329
1582	chr9	130731017	130731665	.	113	.	4.898	19.72	3.1735e-19	366
1582	chr9	130741463	130742856	.	109	.	3.877	37.934	4.82833e-37	659
1583	chr9	130889478	130890357	.	105	.	3.059	19.368	6.97303e-19	324
1583	chr9	130939463	130940031	.	138	.	11.162	55.032	0	300
1585	chr9	131084483	131085557	.	102	.	2.292	11.414	0.0000000000353352	531
1585	chr9	131132840	131133327	.	111	.	4.401	13.492	0.000000000000350489	217
1587	chr9	131397288	131399269	.	116	.	5.571	137.29	0	541
1587	chr9	131450551	131451434	.	108	.	3.585	23.161	1.39061e-22	453
1588	chr9	131485677	131487529	.	105	.	2.826	24.199	1.35615e-23	1512
1589	chr9	131654573	131655296	.	110	.	4.136	31.682	6.48906e-31	314
1590	chr9	131785690	131786387	.	127	.	8.532	68.841	0	361
1590	chr9	131789749	131790535	.	104	.	2.67	12.371	0.00000000000423493	503
1591	chr9	131902085	131902935	.	110	.	4.127	21.983	1.96335e-21	316
1591	chr9	131936993	131939332	.	102	.	2.3	19.463	5.64103e-19	1252
1592	chr9	132037871	132038294	.	128	.	8.641	19.378	6.82197e-19	221
1592	chr9	132095936	132097194	.	117	.	5.829	72.779	0	731
1593	chr9	132168288	132169122	.	113	.	4.944	44.548	1.55544e-43	515
1593	chr9	132232735	132233095	.	115	.	5.476	10.405	0.000000000329858	179
1593	chr9	132241290	132241735	.	111	.	4.478	12.002	0.00000000000959823	198
1593	chr9	132244989	132246645	.	107	.	3.411	39.43	1.64583e-38	243
1593	chr9	132248584	132249702	.	113	.	4.958	44.769	9.3887e-44	693
1594	chr9	132257353	132259194	.	104	.	2.746	29.214	1.68008e-28	1381
1594	chr9	132319530	132320102	.	129	.	8.843	50.191	0	297
1594	chr9	132332696	132333242	.	107	.	3.484	9.024	0.00000000699679	154
1595	chr9	132447901	132448401	.	120	.	6.728	29.145	1.96472e-28	236
1595	chr9	132483070	132483769	.	108	.	3.784	19.178	1.06652e-18	502
1595	chr9	132511939	132513205	.	123	.	7.54	81.242	0	657
1596	chr9	132513908	132515518	.	122	.	7.083	124.428	0	359
1596	chr9	132524330	132525759	.	121	.	6.947	47.792	0	262
1596	chr9	132535816	132536476	.	184	.	22.67	160.868	0	296
1596	chr9	132538966	132539967	.	112	.	4.561	43.264	2.81241e-42	633
1597	chr9	132691800	132692247	.	230	.	34.046	30.341	1.33386e-29	238
1598	chr9	132880932	132881840	.	117	.	5.881	49.371	0	303
1598	chr9	132891017	132892077	.	150	.	14.147	116.323	0	655
1599	chr9	132960106	132960541	.	125	.	7.801	15.762	0.00000000000000219464	197
1602	chr9	133307666	133309360	.	107	.	3.483	33.434	1.24374e-32	395
1602	chr9	133320040	133322469	.	104	.	2.739	26.983	2.52324e-26	1619
1603	chr9	133454111	133454974	.	103	.	2.5	11.128	0.0000000000664172	306
1604	chr9	133605588	133605927	.	119	.	6.301	10.11	0.000000000632948	148
1604	chr9	133656362	133656947	.	133	.	9.935	28.504	8.29369e-28	392
1605	chr9	133709997	133710585	.	104	.	2.665	9.134	0.00000000549931	337
1605	chr9	133788584	133789186	.	104	.	2.612	10.087	0.000000000666154	238
1605	chr9	133803714	133804354	.	107	.	3.374	13.782	0.00000000000018372	403
1605	chr9	133811605	133812562	.	109	.	4.033	22.633	4.54496e-22	322
1607	chr9	133955963	133956430	.	111	.	4.501	11.365	0.0000000000393563	268
1607	chr9	134053693	134054212	.	109	.	3.815	9.546	0.00000000220664	210
1608	chr9	134178950	134179804	.	105	.	2.987	8.948	0.00000000829465	462
1608	chr9	134187992	134189220	.	118	.	6.262	61.129	0	584
1608	chr9	134192365	134192802	.	117	.	6.03	9.398	0.00000000306205	85
1609	chr9	134268372	134268798	.	117	.	6.001	13.786	0.00000000000018228	139
1609	chr9	134269845	134270308	.	112	.	4.681	10.086	0.000000000667314	197
1610	chr9	134376294	134376841	.	108	.	3.642	8.987	0.00000000759189	316
1611	chr9	134552788	134553324	.	115	.	5.543	11.925	0.0000000000113995	160
1611	chr9	134553889	134554626	.	113	.	4.969	26.959	2.66549e-26	211
1611	chr9	134608894	134609955	.	109	.	3.94	16.328	6.20762e-16	753
1620	chr9	135675421	135675860	.	112	.	4.801	10.522	0.000000000254907	179
1620	chr9	135776974	135777559	.	130	.	9.076	22.005	1.8688e-21	387
1622	chr9	135978576	135979324	.	109	.	4.027	27.713	4.89529e-27	413
1622	chr9	135989624	135990484	.	126	.	8.277	69.111	0	425
1622	chr9	136010113	136011212	.	117	.	6.014	64.821	0	712
1622	chr9	136022689	136025275	.	106	.	3.149	52.41	0	409
1625	chr9	136343492	136344733	.	102	.	2.25	10.913	0.000000000106729	285
1628	chr9	136720909	136721672	.	112	.	4.633	20.723	3.34083e-20	330
1628	chr9	136738559	136740233	.	126	.	8.142	128.713	0	1111
1628	chr9	136832109	136832452	.	139	.	11.447	14.015	0.000000000000109219	143
1628	chr9	136836661	136837629	.	116	.	5.784	49.77	0	486
1629	chr9	136855823	136858327	.	106	.	3.135	48.587	0	1612
1629	chr9	136920785	136921932	.	104	.	2.66	14.747	0.0000000000000213085	584
1630	chr9	137028666	137030831	.	105	.	2.872	38.527	1.26606e-37	539
1631	chr9	137226646	137227293	.	110	.	4.081	11.807	0.0000000000148137	448
1632	chr9	137269720	137272565	.	105	.	2.871	54.193	0	2350
1632	chr9	137298264	137299724	.	104	.	2.658	21.971	2.01704e-21	1118
1632	chr9	137305543	137306503	.	111	.	4.458	24.923	2.65676e-24	622
1632	chr9	137345878	137348726	.	102	.	2.311	24.587	5.66552e-24	2459
1633	chr9	137478017	137478519	.	113	.	4.913	17.162	9.60334e-17	304
1634	chr9	137516407	137517557	.	123	.	7.434	68.365	0	507
1634	chr9	137517897	137519010	.	139	.	11.374	120.573	0	697
1634	chr9	137533126	137535851	.	106	.	3.23	40.88	6.16982e-40	367
1634	chr9	137536593	137537411	.	112	.	4.629	29.805	4.4435e-29	402
1634	chr9	137561907	137562709	.	123	.	7.383	33.518	1.02982e-32	332
1634	chr9	137594484	137595423	.	124	.	7.707	68.63	0	561
1635	chr9	137667566	137668322	.	109	.	3.948	13.762	0.000000000000192194	199
1635	chr9	137670729	137671540	.	127	.	8.523	73.229	0	388
1636	chr9	137787675	137788553	.	114	.	5.083	19.106	1.25466e-18	235
1637	chr9	137915212	137915630	.	120	.	6.601	15.929	0.00000000000000151393	167
1638	chr9	138025850	138026524	.	104	.	2.807	10.296	0.000000000420073	453
1639	chr9	138186731	138187132	.	120	.	6.656	9.634	0.00000000181185	178
1640	chr9	138354960	138355307	.	115	.	5.521	9.948	0.00000000090686	150
1644	chr9	138818324	138819293	.	113	.	4.936	64.798	0	495
1645	chr9	138970942	138972133	.	135	.	10.302	117.269	0	372
1645	chr9	139009461	139011871	.	106	.	3.112	53.376	0	397
1646	chr9	139088556	139088995	.	117	.	6.001	11.975	0.0000000000102088	266
1647	chr9	139239776	139240865	.	107	.	3.476	31.505	9.68616e-31	709
1648	chr9	139378052	139379774	.	102	.	2.071	16.472	4.50302e-16	262
1648	chr9	139440674	139442110	.	103	.	2.4	18.058	1.30163e-17	164
1648	chr9	139452774	139453194	.	122	.	7.109	12.921	0.00000000000124599	145
1649	chr9	139462115	139463680	.	102	.	2.26	15.776	0.00000000000000212595	784
1649	chr9	139582216	139582700	.	104	.	2.789	11.741	0.0000000000171382	248
1649	chr9	139587806	139589264	.	111	.	4.412	62.134	0	392
1649	chr9	139589902	139590448	.	106	.	3.312	13.782	0.000000000000183755	185
1650	chr9	139682153	139682484	.	110	.	4.146	8.824	0.0000000108836	170
1651	chr9	139736827	139737268	.	116	.	5.792	16.055	0.00000000000000114231	256
1651	chr9	139753639	139754477	.	104	.	2.597	9.039	0.00000000676703	445
1651	chr9	139776055	139777396	.	104	.	2.576	16.994	1.39876e-16	1018
1651	chr9	139838270	139839545	.	102	.	2.173	12.859	0.00000000000142493	907
1651	chr9	139844252	139845466	.	102	.	2.304	15.483	0.00000000000000411363	303
1652	chr9	139858505	139859141	.	104	.	2.776	13.887	0.000000000000145043	327
1652	chr9	139876263	139877717	.	134	.	10.255	127.643	0	1022
1652	chr9	139890227	139892174	.	101	.	1.945	10.225	0.00000000049179	966
1652	chr9	139980277	139981606	.	102	.	2.084	14.23	0.0000000000000676826	953
1653	chr9	140062676	140064316	.	102	.	2.149	12.014	0.00000000000934599	1278
1653	chr9	140082693	140083979	.	102	.	2.258	17.948	1.65767e-17	813
1653	chr9	140092365	140093068	.	105	.	3.042	12.146	0.00000000000698841	307
1654	chr9	140121012	140122266	.	107	.	3.511	36.999	3.9805e-36	265
1654	chr9	140134633	140135882	.	104	.	2.765	27.363	1.07161e-26	640
1655	chr9	140317228	140318841	.	105	.	3.016	31.115	2.31575e-30	1205
1655	chr9	140335696	140336241	.	108	.	3.793	16.593	3.42778e-16	195
1656	chr9	140396094	140397190	.	121	.	6.928	40.545	1.31419e-39	901
1656	chr9	140506059	140507195	.	102	.	2.155	12.075	0.00000000000818126	665
1657	chr9	140512321	140513520	.	113	.	5.007	65.522	0	972
3	chrX	150994199	150995245	.	170	.	19.174	55.662	0	608
158	chrX	89652751	89653314	.	147	.	13.414	17.716	2.785e-17	263
595	chrX	1361702	1362217	.	159	.	16.413	29.091	2.21749e-28	182
595	chrX	1368001	1368792	.	130	.	9.126	46.064	5.60519e-45	420
597	chrX	1672548	1672898	.	132	.	9.559	10.057	0.000000000711598	143
602	chrX	2305773	2306330	.	121	.	6.944	10.83	0.00000000012876	327
605	chrX	2625212	2625964	.	114	.	5.107	12.05	0.00000000000864572	328
606	chrX	2813029	2813413	.	202	.	27.033	11.662	0.0000000000204275	194
638	chrX	7065124	7066243	.	106	.	3.138	14.842	0.0000000000000172709	459
638	chrX	7077132	7077700	.	115	.	5.445	9.948	0.000000000907364	199
654	chrX	9116431	9117423	.	133	.	9.87	32.298	1.61271e-31	404
655	chrX	9295830	9296123	.	161	.	16.833	8.821	0.0000000109426	162
656	chrX	9319826	9320437	.	148	.	13.635	56.695	0	204
656	chrX	9384695	9385435	.	166	.	18.18	65.258	0	431
656	chrX	9387619	9388178	.	123	.	7.444	28.721	5.09022e-28	261
656	chrX	9430849	9433094	.	106	.	3.089	20.825	2.65609e-20	318
660	chrX	9834415	9835118	.	140	.	11.592	20.407	6.80405e-20	480
662	chrX	10124576	10125267	.	122	.	7.278	16.269	7.08506e-16	434
664	chrX	10412209	10412621	.	154	.	15.15	13.434	0.000000000000398769	219
665	chrX	10550180	10550817	.	128	.	8.68	9.915	0.000000000976014	121
665	chrX	10602675	10603165	.	128	.	8.747	17.26	7.7304e-17	222
674	chrX	11775037	11776206	.	105	.	2.921	9.41	0.00000000298491	780
683	chrX	12964840	12965908	.	124	.	7.69	22.683	4.06576e-22	671
684	chrX	13002324	13003078	.	137	.	10.821	23.148	1.43038e-22	490
684	chrX	13047082	13048340	.	123	.	7.46	21.698	3.72971e-21	525
688	chrX	13505929	13506468	.	140	.	11.558	9.711	0.00000000153713	146
689	chrX	13685880	13686484	.	126	.	8.116	15.514	0.00000000000000383354	321
689	chrX	13708804	13709357	.	127	.	8.445	15.034	0.0000000000000112278	298
701	chrX	15287657	15288456	.	118	.	6.276	26.52	7.19499e-26	237
704	chrX	15598031	15598502	.	117	.	5.808	10.454	0.000000000295948	179
704	chrX	15616141	15616589	.	125	.	7.805	11.912	0.0000000000117342	216
704	chrX	15637329	15637871	.	129	.	8.838	11.289	0.0000000000466042	358
713	chrX	16887471	16889509	.	102	.	2.23	9.821	0.00000000120304	1452
718	chrX	17545274	17545804	.	143	.	12.485	18	1.48e-17	253
719	chrX	17571106	17571879	.	131	.	9.427	21.077	1.50662e-20	322
719	chrX	17626790	17627516	.	178	.	21.109	24.867	3.00854e-24	303
719	chrX	17632099	17632773	.	178	.	21.21	39.672	9.4999e-39	401
719	chrX	17641793	17642220	.	115	.	5.496	10.594	0.000000000217428	254
729	chrX	18890868	18891689	.	109	.	3.936	11.837	0.0000000000138818	546
751	chrX	21788719	21789586	.	125	.	7.996	19.598	4.1645e-19	188
752	chrX	21991485	21991924	.	163	.	17.401	12.343	0.00000000000450613	187
754	chrX	22152825	22153744	.	117	.	5.873	15.646	0.00000000000000285407	191
766	chrX	23760213	23761711	.	112	.	4.623	33.182	2.20139e-32	362
766	chrX	23799148	23799917	.	152	.	14.525	41.535	1.40986e-40	407
766	chrX	23822027	23822524	.	142	.	12.099	23.341	9.29757e-23	207
767	chrX	23919180	23919743	.	196	.	25.566	39.017	4.17049e-38	235
769	chrX	24151251	24151797	.	142	.	12.093	36.409	1.50426e-35	244
769	chrX	24163825	24164369	.	134	.	10.146	10.057	0.000000000711697	360
816	chrX	30321006	30321403	.	126	.	8.276	10.294	0.000000000421831	191
823	chrX	31217056	31217510	.	117	.	5.839	11.099	0.0000000000709381	179
823	chrX	31227200	31227997	.	192	.	24.619	47.297	0	495
823	chrX	31239189	31239655	.	156	.	15.571	16.399	5.28948e-16	196
824	chrX	31371019	31371690	.	213	.	29.939	41.244	2.70791e-40	383
871	chrX	37544369	37545772	.	108	.	3.703	30.721	5.62288e-30	442
872	chrX	37706171	37707255	.	121	.	6.814	62.03	0	688
873	chrX	37771483	37771868	.	139	.	11.363	11.021	0.0000000000842982	186
879	chrX	38660114	38660964	.	106	.	3.114	9.666	0.00000000169593	268
886	chrX	39547904	39548856	.	105	.	2.946	14.444	0.0000000000000420169	229
887	chrX	39595395	39596117	.	119	.	6.385	27.232	1.4409e-26	197
887	chrX	39612138	39612918	.	133	.	9.803	24.821	3.33449e-24	505
887	chrX	39614537	39615648	.	107	.	3.448	13.471	0.000000000000367163	492
887	chrX	39672847	39673845	.	110	.	4.103	10.333	0.000000000387433	433
888	chrX	39767312	39768302	.	109	.	3.889	20.177	1.13776e-19	418
888	chrX	39787969	39788988	.	131	.	9.444	68.655	0	596
888	chrX	39813811	39814600	.	111	.	4.454	15.403	0.00000000000000492123	516
888	chrX	39828182	39829111	.	122	.	7.094	37.957	4.58584e-37	228
888	chrX	39834589	39835261	.	123	.	7.323	24.164	1.46509e-23	338
889	chrX	39865113	39865807	.	111	.	4.551	18.795	2.51544e-18	364
889	chrX	39871283	39873842	.	100	.	1.732	8.968	0.00000000792838	1433
889	chrX	39963822	39965740	.	105	.	2.838	20.186	1.11508e-19	848
889	chrX	39966686	39969153	.	103	.	2.446	18.316	7.33282e-18	258
894	chrX	40505680	40507003	.	104	.	2.723	12.803	0.00000000000161358	569
895	chrX	40714329	40715077	.	184	.	22.559	21.646	4.19603e-21	416
896	chrX	40830921	40831469	.	152	.	14.602	14.496	0.0000000000000373282	212
896	chrX	40869029	40869904	.	123	.	7.483	40.276	2.40893e-39	223
896	chrX	40876066	40876454	.	142	.	12.264	13.97	0.000000000000120743	196
899	chrX	41161418	41162025	.	161	.	16.886	47.625	0	301
899	chrX	41240764	41241353	.	199	.	26.386	101.872	0	361
899	chrX	41242441	41243065	.	128	.	8.627	14.782	0.0000000000000197601	343
902	chrX	41593765	41594146	.	139	.	11.363	11.021	0.000000000084324	184
911	chrX	42835961	42836420	.	203	.	27.28	19.436	5.99101e-19	265
916	chrX	43411409	43411908	.	175	.	20.453	10.183	0.000000000539574	305
920	chrX	43931178	43932266	.	121	.	6.839	10.589	0.000000000219913	928
920	chrX	44037505	44038035	.	245	.	37.843	35.235	2.12931e-34	217
921	chrX	44165463	44166121	.	181	.	21.883	24.724	4.15789e-24	318
924	chrX	44510640	44511071	.	162	.	17.17	15.636	0.00000000000000291547	179
925	chrX	44564954	44565621	.	189	.	23.807	31.588	8.00971e-31	334
933	chrX	45634852	45635589	.	209	.	28.84	37.537	1.1833e-36	265
933	chrX	45710780	45711576	.	105	.	2.992	9.004	0.00000000730882	485
936	chrX	46119873	46120444	.	203	.	27.234	36.968	4.26625e-36	266
937	chrX	46184727	46185334	.	195	.	25.25	48.717	0	216
946	chrX	47359838	47360349	.	119	.	6.493	11.157	0.0000000000622516	253
954	chrX	48489692	48490430	.	110	.	4.091	9.46	0.00000000267518	244
955	chrX	48562299	48562871	.	133	.	9.849	16.74	2.46983e-16	392
955	chrX	48612039	48613357	.	108	.	3.788	18.508	4.76389e-18	812
956	chrX	48748726	48749422	.	105	.	3.051	9.647	0.00000000176197	459
959	chrX	49022505	49023897	.	105	.	2.982	19.509	5.0856e-19	339
959	chrX	49027917	49029194	.	105	.	3.058	17.81	2.25765e-17	353
959	chrX	49040533	49041453	.	108	.	3.596	22.096	1.52298e-21	429
959	chrX	49042494	49043335	.	105	.	3.055	16.019	0.00000000000000123716	446
959	chrX	49047242	49048359	.	106	.	3.215	18.927	1.87085e-18	720
986	chrX	52614964	52615432	.	150	.	14.203	9.386	0.00000000314203	198
993	chrX	53567427	53567860	.	132	.	9.627	11.433	0.0000000000338816	191
994	chrX	53738461	53738866	.	148	.	13.572	8.857	0.0000000101355	191
997	chrX	54070173	54071746	.	102	.	2.263	9.737	0.00000000145098	229
997	chrX	54103311	54103863	.	128	.	8.753	19.03	1.48597e-18	256
1002	chrX	54665830	54666405	.	109	.	3.975	9.497	0.00000000246524	321
1004	chrX	55026221	55026994	.	104	.	2.6	9.241	0.00000000433313	412
1010	chrX	55737202	55737815	.	169	.	18.938	17.581	3.77208e-17	186
1010	chrX	55743961	55744923	.	113	.	5.016	19.302	8.07666e-19	587
1019	chrX	56973920	56974656	.	172	.	19.727	28.64	6.09727e-28	537
1024	chrX	57618112	57619609	.	113	.	4.876	28.844	3.85792e-28	1194
1027	chrX	57935685	57936679	.	112	.	4.755	22.215	1.16445e-21	354
1079	chrX	64855230	64855884	.	115	.	5.471	9.529	0.00000000229288	248
1079	chrX	64864570	64865314	.	129	.	8.838	44.023	5.11474e-43	465
1080	chrX	64887671	64888783	.	105	.	3.03	10.057	0.000000000711299	190
1100	chrX	67527360	67528014	.	154	.	15.15	18.267	8.16373e-18	368
1101	chrX	67674302	67674697	.	178	.	21.023	11.836	0.0000000000138978	196
1106	chrX	68329345	68329834	.	120	.	6.701	10.989	0.0000000000902892	264
1116	chrX	69674222	69676034	.	112	.	4.7	46.506	1.4013e-45	627
1117	chrX	69811549	69812334	.	158	.	16.034	28.266	1.4159e-27	509
1121	chrX	70292922	70293484	.	124	.	7.575	13.165	0.000000000000724579	190
1121	chrX	70301241	70301986	.	151	.	14.361	19.326	7.65099e-19	539
1121	chrX	70380297	70380916	.	157	.	15.871	19.356	7.15432e-19	219
1124	chrX	70763153	70763573	.	172	.	19.497	17.581	3.77676e-17	235
1129	chrX	71327249	71327618	.	137	.	10.858	8.857	0.0000000101329	175
1142	chrX	73133473	73133853	.	150	.	14.203	9.386	0.00000000314161	187
1143	chrX	73163802	73164630	.	150	.	14.098	112.315	0	352
1144	chrX	73337886	73339550	.	122	.	7.047	49.248	0	634
1211	chrX	82068550	82069045	.	157	.	15.992	16.946	1.55889e-16	311
1257	chrX	88141974	88142401	.	125	.	7.996	9.801	0.00000000125697	196
1287	chrX	92075625	92076085	.	251	.	39.208	35.523	1.11111e-34	189
1347	chrX	99897314	99897678	.	180	.	21.704	10.457	0.000000000294253	183
1347	chrX	99986277	99987367	.	112	.	4.641	16.898	1.7316e-16	274
1347	chrX	100005930	100006267	.	209	.	28.806	11.946	0.0000000000108938	177
1348	chrX	100074895	100075629	.	108	.	3.697	12.61	0.00000000000247875	371
1349	chrX	100201401	100201881	.	204	.	27.566	18.582	4.04865e-18	287
1349	chrX	100234861	100236375	.	125	.	7.931	42.033	4.55884e-41	893
1352	chrX	100645644	100646182	.	118	.	6.172	13.316	0.000000000000518322	236
1352	chrX	100662536	100663153	.	119	.	6.313	13.786	0.000000000000182315	272
1363	chrX	102023850	102024476	.	122	.	7.173	20.476	5.83075e-20	254
1385	chrX	104879817	104880170	.	187	.	23.356	8.848	0.0000000103295	198
1400	chrX	106897954	106899066	.	133	.	9.811	50.952	0	799
1401	chrX	106979832	106980769	.	140	.	11.707	40.668	9.92421e-40	625
1401	chrX	106981030	106981912	.	115	.	5.421	10.367	0.000000000359293	612
1401	chrX	107009773	107010689	.	116	.	5.757	16.748	2.42873e-16	414
1406	chrX	107642625	107643146	.	174	.	20.2	18.979	1.66427e-18	199
1417	chrX	109070584	109071008	.	193	.	24.829	14.064	0.0000000000000981985	218
1417	chrX	109105453	109106114	.	162	.	17.044	23.948	2.38452e-23	359
1418	chrX	109265815	109266441	.	125	.	7.954	11.289	0.0000000000466115	353
1421	chrX	109581836	109582459	.	144	.	12.625	10.721	0.000000000163893	371
1421	chrX	109645329	109646040	.	156	.	15.529	27.168	1.66756e-26	466
1460	chrX	114794518	114796264	.	109	.	3.813	15.946	0.00000000000000145743	1238
1465	chrX	115415473	115415986	.	163	.	17.314	21.548	5.23306e-21	241
1469	chrX	115883957	115884347	.	247	.	38.364	11.379	0.0000000000381499	171
1478	chrX	117125723	117126259	.	172	.	19.569	21.646	4.19469e-21	327
1486	chrX	118149396	118149808	.	160	.	16.57	23.127	1.49708e-22	199
1490	chrX	118707668	118708863	.	105	.	2.946	9.584	0.00000000202992	711
1493	chrX	119076654	119077744	.	106	.	3.144	11.009	0.0000000000864883	619
1495	chrX	119378614	119379412	.	110	.	4.307	13.917	0.000000000000135624	525
1499	chrX	119868432	119869145	.	277	.	45.703	48.007	0	386
1567	chrX	128840326	128840822	.	127	.	8.417	10.542	0.000000000244257	265
1569	chrX	129095083	129095645	.	116	.	5.555	12.799	0.00000000000162765	312
1570	chrX	129231771	129232866	.	116	.	5.681	20.579	4.62611e-20	321
1570	chrX	129234185	129234661	.	122	.	7.196	9.801	0.0000000012568	294
1571	chrX	129242806	129244396	.	113	.	4.84	20.536	5.09987e-20	1187
1571	chrX	129307238	129308360	.	114	.	5.239	11.659	0.0000000000205591	339
1584	chrX	130964238	130965135	.	121	.	6.944	21.003	1.78318e-20	416
1585	chrX	131156884	131158059	.	105	.	2.946	12.828	0.00000000000152764	905
1587	chrX	131405161	131405657	.	218	.	31.142	18.298	7.62914e-18	254
1592	chrX	132091639	132092684	.	132	.	9.679	17.328	6.6374e-17	781
1604	chrX	133593960	133595125	.	108	.	3.678	13.684	0.000000000000228168	317
1606	chrX	133852088	133852960	.	178	.	21.182	34.913	4.43013e-34	539
1607	chrX	134082461	134083174	.	175	.	20.38	26.259	1.29841e-25	437
1610	chrX	134477520	134479789	.	110	.	4.274	27.236	1.4283e-26	1881
1616	chrX	135213175	135213750	.	166	.	18.18	16.746	2.43823e-16	238
1618	chrX	135435701	135436210	.	184	.	22.725	16.746	2.4388e-16	340
1644	chrX	138821313	138821776	.	188	.	23.567	13.226	0.000000000000632987	278
1660	chrX	141021815	141022649	.	208	.	28.533	28.335	1.21227e-27	315
1661	chrX	141077690	141078195	.	143	.	12.415	12.347	0.00000000000447171	192
1669	chrX	142209123	142209878	.	184	.	22.725	16.746	2.43766e-16	245
1723	chrX	149200946	149201522	.	232	.	34.495	15.948	0.00000000000000145138	230
1724	chrX	149369116	149369736	.	135	.	10.437	24.192	1.37768e-23	328
1726	chrX	149644228	149645429	.	115	.	5.454	15.367	0.00000000000000533052	268
