#bin	chrom	chromStart	chromEnd	name	score	strand	signalValue	pValue	qValue	peak
845	chr7	34098869	34099723	.	109	.	5.306	16.383	4.57699e-16	348
845	chr7	34106550	34107146	.	108	.	4.981	13.536	0.000000000000274793	281
847	chr7	34360622	34361355	.	106	.	4.208	13.719	0.000000000000182305	491
854	chr7	35288304	35289834	.	108	.	4.909	45.543	9.80909e-45	644
860	chr7	36076401	36077355	.	116	.	8.175	46.59	1.4013e-45	611
860	chr7	36087702	36088237	.	148	.	21.537	39.672	5.95763e-39	236
862	chr7	36329604	36330093	.	107	.	4.542	11.576	0.0000000000222726	265
862	chr7	36342678	36343586	.	109	.	5.408	39.763	4.84718e-39	473
862	chr7	36406263	36407372	.	115	.	7.729	137.966	0	685
862	chr7	36427218	36427622	.	110	.	5.555	9.529	0.00000000213326	235
862	chr7	36429027	36430284	.	105	.	3.471	36.717	4.90324e-36	297
871	chr7	37586540	37587253	.	142	.	18.751	24.867	2.20315e-24	223
871	chr7	37588512	37589786	.	182	.	35.28	131.161	0	601
872	chr7	37733366	37735225	.	176	.	32.784	232.47	0	595
887	chr7	39629228	39629588	.	118	.	8.791	11.178	0.0000000000541177	163
895	chr7	40756729	40757345	.	125	.	11.995	53.957	0	320
896	chr7	40772692	40773398	.	130	.	13.948	28.971	2.05869e-28	270
896	chr7	40787391	40787738	.	132	.	14.864	12.887	0.00000000000118031	175
897	chr7	40938521	40939800	.	120	.	9.991	112.885	0	477
897	chr7	40954581	40955135	.	141	.	18.461	32.964	2.42645e-32	233
897	chr7	40961815	40962494	.	132	.	14.837	46.643	1.4013e-45	294
898	chr7	41147027	41147939	.	117	.	8.649	44.699	6.44597e-44	344
899	chr7	41262306	41262676	.	129	.	13.333	13.956	0.000000000000107071	174
907	chr7	42271869	42272226	.	115	.	7.635	11.664	0.0000000000183104	166
912	chr7	42950903	42952122	.	108	.	4.936	48.937	0	767
916	chr7	43402350	43403102	.	117	.	8.461	17.764	2.03868e-17	447
919	chr7	43801439	43801971	.	116	.	7.948	16.259	6.04203e-16	198
920	chr7	43944594	43945411	.	128	.	13.23	53.461	0	487
921	chr7	44078731	44079115	.	110	.	5.812	19.765	2.24625e-19	258
921	chr7	44111848	44112669	.	108	.	4.674	34.25	1.31672e-33	307
922	chr7	44224052	44224442	.	109	.	5.188	11.853	0.0000000000119735	175
925	chr7	44678607	44679857	.	107	.	4.624	31.494	6.80008e-31	980
926	chr7	44808429	44808870	.	108	.	4.743	9.659	0.00000000159702	173
927	chr7	44833445	44833844	.	113	.	6.9	10.11	0.000000000586068	228
928	chr7	45016472	45020433	.	105	.	3.792	89.871	0	536
928	chr7	45025762	45026872	.	109	.	5.232	60.478	0	720
928	chr7	45028221	45028805	.	109	.	5.38	11.659	0.0000000000185103	393
929	chr7	45113086	45113872	.	113	.	7.003	38.092	2.15295e-37	445
929	chr7	45131828	45132726	.	156	.	24.614	57.899	0	346
931	chr7	45387342	45387867	.	131	.	14.244	26.841	2.55123e-26	226
937	chr7	46193491	46194233	.	124	.	11.282	24.156	1.10542e-23	258
937	chr7	46259231	46260255	.	110	.	5.56	14.726	0.0000000000000189752	693
938	chr7	46329999	46331773	.	151	.	22.512	103.485	0	688
940	chr7	46574163	46574714	.	113	.	6.837	9.95	0.000000000836845	133
942	chr7	46793887	46794337	.	121	.	10.256	15.638	0.00000000000000243986	281
942	chr7	46825734	46826209	.	158	.	25.36	17.446	4.16469e-17	229
946	chr7	47401094	47401870	.	119	.	9.444	40.661	6.29011e-40	377
946	chr7	47445477	47446285	.	108	.	5.03	13.758	0.0000000000001671	262
947	chr7	47514076	47515613	.	120	.	9.959	137.359	0	751
947	chr7	47521704	47522108	.	117	.	8.521	9.915	0.000000000904465	231
948	chr7	47613578	47614188	.	116	.	8.278	19.985	1.36619e-19	384
948	chr7	47615624	47616005	.	114	.	7.407	11.17	0.0000000000550311	189
948	chr7	47623009	47623503	.	108	.	4.891	9.893	0.000000000948639	199
948	chr7	47626324	47627437	.	128	.	13.154	60.903	0	811
948	chr7	47631084	47631790	.	121	.	10.177	24.761	2.8022e-24	232
948	chr7	47639733	47640180	.	112	.	6.615	20.284	6.96624e-20	239
948	chr7	47641226	47642288	.	107	.	4.554	13.706	0.000000000000187613	874
948	chr7	47644374	47644873	.	117	.	8.727	9.802	0.00000000116198	381
948	chr7	47693156	47693753	.	107	.	4.289	10.942	0.0000000000917062	403
949	chr7	47716979	47717728	.	117	.	8.547	22.352	6.51573e-22	462
949	chr7	47825839	47826956	.	156	.	24.717	115.637	0	370
950	chr7	47941097	47941460	.	119	.	9.23	15.194	0.00000000000000662165	186
950	chr7	47966306	47966595	.	148	.	21.537	10.249	0.000000000430204	142
952	chr7	48113912	48114478	.	178	.	33.679	26.336	8.00206e-26	256
952	chr7	48122772	48123468	.	108	.	4.743	9.659	0.00000000159687	518
952	chr7	48124213	48125426	.	145	.	20.204	90.853	0	503
952	chr7	48127824	48129416	.	106	.	4.196	49.739	0	448
970	chr7	50565746	50566198	.	132	.	14.586	14.766	0.0000000000000173418	198
970	chr7	50569824	50570384	.	113	.	6.959	15.54	0.00000000000000303877	309
972	chr7	50732115	50732665	.	116	.	8.313	27.03	1.66432e-26	348
972	chr7	50782467	50783197	.	115	.	7.918	32.916	2.70378e-32	332
972	chr7	50843151	50844115	.	119	.	9.423	27.275	9.57558e-27	541
973	chr7	50873373	50874074	.	114	.	7.326	24.783	2.66713e-24	281
973	chr7	50894246	50894882	.	139	.	17.572	57.623	0	312
974	chr7	51021452	51022200	.	137	.	16.849	51.106	0	312
974	chr7	51030114	51031134	.	123	.	11.138	105.996	0	636
975	chr7	51191264	51191783	.	118	.	8.808	26.334	8.0354e-26	270
977	chr7	51383052	51385119	.	104	.	3.202	30.466	6.98141e-30	279
992	chr7	53383577	53384123	.	218	.	50.254	65.356	0	275
1003	chr7	54867462	54868107	.	158	.	25.599	56.766	0	330
1003	chr7	54898616	54899834	.	115	.	7.552	27.12	1.35907e-26	298
1003	chr7	54905649	54907841	.	117	.	8.466	79.384	0	702
1005	chr7	55053140	55053920	.	125	.	11.868	48.642	0	246
1006	chr7	55192563	55192925	.	125	.	12.051	9.918	0.000000000899621	168
1006	chr7	55197236	55197958	.	127	.	12.618	23.604	3.84593e-23	283
1006	chr7	55253642	55254615	.	127	.	12.795	53.707	0	477
1007	chr7	55312951	55313408	.	114	.	7.307	9.801	0.00000000116367	118
1009	chr7	55631656	55631949	.	127	.	12.82	10.721	0.00000000014963	132
1012	chr7	56031821	56033194	.	110	.	5.769	51.202	0	913
1014	chr7	56263914	56264330	.	180	.	34.763	11.946	0.00000000000971796	188
1084	chr7	65515544	65516370	.	111	.	5.983	20.694	2.76569e-20	470
1088	chr7	66056586	66057622	.	106	.	3.816	26.148	1.22354e-25	809
1089	chr7	66093005	66094202	.	106	.	3.886	35.795	3.97388e-35	412
1089	chr7	66119032	66120281	.	105	.	3.485	31.279	1.10652e-30	345
1091	chr7	66417501	66418120	.	109	.	5.28	18.945	1.4242e-18	282
1094	chr7	66767050	66768052	.	106	.	3.879	30.761	3.57914e-30	356
1135	chr7	72115156	72115553	.	168	.	29.749	15.187	0.00000000000000672475	215
1141	chr7	72935498	72937288	.	102	.	2.378	15.136	0.00000000000000754555	1442
1141	chr7	72992510	72993426	.	103	.	2.6	11.92	0.0000000000102981	493
1142	chr7	73129753	73130504	.	153	.	23.406	151.426	0	296
1142	chr7	73132220	73133110	.	104	.	3.248	13.682	0.000000000000197932	424
1143	chr7	73152869	73153813	.	106	.	3.855	32.646	4.98021e-32	576
1143	chr7	73223895	73224366	.	108	.	4.704	16.691	2.29265e-16	288
1143	chr7	73236673	73237476	.	113	.	7.024	58.078	0	340
1143	chr7	73241775	73242390	.	107	.	4.395	17.733	2.18351e-17	198
1144	chr7	73294666	73295290	.	110	.	5.757	24.916	1.9718e-24	282
1144	chr7	73308702	73309972	.	129	.	13.375	132.424	0	772
1145	chr7	73427092	73427530	.	105	.	3.747	10.002	0.000000000745067	262
1145	chr7	73437355	73438438	.	113	.	6.721	57.275	0	305
1145	chr7	73465863	73466439	.	116	.	8.307	28.386	7.75556e-28	267
1145	chr7	73474180	73474784	.	104	.	3.215	10.263	0.000000000416721	221
1145	chr7	73512527	73512921	.	107	.	4.513	10.935	0.0000000000931577	259
1146	chr7	73568111	73568385	.	111	.	6.256	9.634	0.00000000168342	111
1147	chr7	73721105	73721434	.	112	.	6.527	11.228	0.000000000048416	170
1147	chr7	73726782	73727388	.	120	.	9.658	62.497	0	372
1148	chr7	73869343	73870114	.	103	.	2.735	11.53	0.0000000000246596	447
1148	chr7	73876937	73877485	.	115	.	7.863	23.674	3.28654e-23	254
1148	chr7	73890929	73892826	.	124	.	11.417	198.745	0	1416
1148	chr7	73894554	73896479	.	109	.	5.058	65.143	0	1129
1149	chr7	73989534	73990040	.	116	.	7.977	12.41	0.00000000000343735	105
1149	chr7	74020206	74021517	.	111	.	6.003	63.724	0	868
1149	chr7	74024564	74025116	.	212	.	47.983	94.298	0	325
1149	chr7	74026317	74027196	.	106	.	4.205	14.145	0.0000000000000702383	596
1149	chr7	74047790	74048293	.	125	.	11.676	29.748	3.55156e-29	296
1152	chr7	74389930	74390299	.	196	.	41.024	10.719	0.000000000150275	188
1153	chr7	74508616	74509099	.	109	.	5.185	12.497	0.00000000000282982	180
1158	chr7	75194412	75195032	.	135	.	15.931	51.014	0	302
1159	chr7	75357479	75358241	.	127	.	12.659	87.7	0	373
1159	chr7	75363915	75364717	.	113	.	6.909	20.617	3.28942e-20	637
1160	chr7	75471841	75472793	.	129	.	13.618	50.023	0	431
1161	chr7	75563770	75564167	.	121	.	10.142	17.259	6.34683e-17	201
1161	chr7	75620201	75620652	.	111	.	6.243	21.231	8.22772e-21	231
1162	chr7	75683358	75683820	.	115	.	7.662	21.573	3.79291e-21	240
1164	chr7	75923664	75924592	.	108	.	4.879	20.117	1.01347e-19	484
1164	chr7	75939774	75940279	.	109	.	5.166	18.272	6.49403e-18	180
1164	chr7	75947098	75948296	.	103	.	2.896	22.992	1.53359e-22	306
1165	chr7	76021865	76023138	.	104	.	2.996	26.109	1.33583e-25	431
1170	chr7	76751246	76751962	.	105	.	3.761	14.727	0.0000000000000189341	342
1173	chr7	77166576	77168264	.	103	.	2.906	19.556	3.59996e-19	1135
1173	chr7	77169185	77169622	.	124	.	11.282	19.878	1.73987e-19	245
1178	chr7	77763502	77763917	.	123	.	10.94	12.913	0.00000000000111447	233
1193	chr7	79763610	79764887	.	104	.	3.248	24.937	1.88228e-24	331
1195	chr7	80016931	80017284	.	132	.	14.7	9.636	0.00000000167914	165
1196	chr7	80128607	80129003	.	143	.	19.315	26.259	9.51175e-26	208
1196	chr7	80192845	80193879	.	135	.	15.943	74.534	0	615
1198	chr7	80351579	80352464	.	125	.	12.027	26.275	9.18204e-26	678
1198	chr7	80410508	80411305	.	170	.	30.64	59.853	0	494
1198	chr7	80456208	80456719	.	125	.	11.965	14.501	0.0000000000000315146	182
1199	chr7	80503196	80503626	.	126	.	12.307	15.034	0.00000000000000947871	187
1199	chr7	80512577	80513374	.	216	.	49.57	77.148	0	436
1199	chr7	80548100	80548866	.	107	.	4.416	18.368	5.22415e-18	268
1199	chr7	80571521	80571889	.	138	.	17.435	19.424	4.8454e-19	173
1205	chr7	81314101	81314761	.	141	.	18.461	61.226	0	358
1211	chr7	82163948	82164370	.	118	.	8.923	16.049	9.69057e-16	188
1220	chr7	83306303	83307034	.	133	.	15.291	35.718	4.72059e-35	315
1223	chr7	83654607	83655328	.	131	.	14.487	24.439	5.81611e-24	296
1223	chr7	83678308	83678792	.	118	.	9.102	13.315	0.000000000000450991	196
1223	chr7	83742141	83742579	.	116	.	8.205	10.166	0.000000000517134	186
1227	chr7	84158404	84159389	.	128	.	13.263	32.69	4.51193e-32	438
1228	chr7	84304803	84305494	.	159	.	26.096	55.865	0	366
1228	chr7	84331001	84331659	.	113	.	6.785	13.941	0.00000000000011071	358
1230	chr7	84654463	84655169	.	139	.	17.622	42.592	7.79402e-42	397
1243	chr7	86374330	86374756	.	174	.	32.306	16.235	6.3781e-16	231
1246	chr7	86729633	86730066	.	150	.	22.323	11.283	0.0000000000428062	302
1248	chr7	86946232	86946876	.	111	.	6.08	12.675	0.00000000000190162	342
1249	chr7	87043281	87043869	.	112	.	6.461	10.11	0.000000000586011	323
1253	chr7	87622657	87623089	.	125	.	11.692	11.815	0.0000000000130411	170
1255	chr7	87856350	87856838	.	113	.	7.1	14.911	0.0000000000000125273	242
1255	chr7	87921177	87921712	.	119	.	9.324	18.69	2.52916e-18	248
1255	chr7	87938931	87939978	.	127	.	12.82	31.079	1.73861e-30	428
1271	chr7	90032367	90033217	.	104	.	3.378	15.684	0.00000000000000220249	303
1278	chr7	90878878	90879720	.	124	.	11.463	37.746	4.7205e-37	484
1283	chr7	91569915	91571055	.	103	.	2.582	9.469	0.00000000244384	505
1285	chr7	91763006	91764701	.	102	.	2.53	22.781	2.46797e-22	1141
1287	chr7	92076443	92077895	.	108	.	4.98	47.281	0	352
1290	chr7	92462946	92465291	.	102	.	2.304	16.931	1.33265e-16	1189
1290	chr7	92533651	92534527	.	115	.	7.692	35.242	1.38561e-34	581
1291	chr7	92545916	92546521	.	134	.	15.589	16.946	1.28835e-16	341
1292	chr7	92672405	92673405	.	122	.	10.422	71.351	0	509
1292	chr7	92748426	92749030	.	120	.	9.641	26.434	6.40857e-26	312
1298	chr7	93543888	93544423	.	116	.	8.205	10.166	0.000000000517184	347
1298	chr7	93550889	93551749	.	107	.	4.293	21.116	1.06585e-20	284
1301	chr7	93852656	93853311	.	127	.	12.512	25.205	1.02805e-24	241
1301	chr7	93930273	93930915	.	121	.	10.135	31.983	2.24364e-31	237
1304	chr7	94326352	94327084	.	129	.	13.519	30.56	5.63605e-30	399
1306	chr7	94536608	94537939	.	103	.	2.82	17.147	8.18481e-17	273
1308	chr7	94893394	94893871	.	119	.	9.23	11.944	0.00000000000975525	306
1309	chr7	94938085	94938535	.	164	.	28.033	20.577	3.5954e-20	225
1310	chr7	95156348	95157511	.	113	.	7.033	38.335	1.23974e-37	611
1311	chr7	95206453	95206848	.	119	.	9.572	10.828	0.000000000118399	143
1316	chr7	95848656	95849061	.	125	.	11.965	14.501	0.0000000000000315106	219
1317	chr7	95950725	95951963	.	102	.	2.185	9.772	0.0000000012426	826
1318	chr7	96178018	96178562	.	175	.	32.648	48.413	0	192
1331	chr7	97792632	97793711	.	110	.	5.769	19.534	3.78006e-19	580
1332	chr7	97912574	97914459	.	102	.	2.314	14.832	0.0000000000000149712	1351
1332	chr7	97914876	97916422	.	106	.	4.038	40.545	8.19461e-40	806
1332	chr7	97923872	97924702	.	103	.	2.805	10.173	0.000000000509563	427
1332	chr7	97983429	97984636	.	122	.	10.803	91.702	0	604
1332	chr7	97989753	97990458	.	107	.	4.534	10.508	0.00000000024107	501
1333	chr7	98048051	98048573	.	106	.	4.02	10.983	0.0000000000836006	294
1338	chr7	98706746	98707254	.	109	.	5.256	11.433	0.0000000000306984	189
1340	chr7	98971997	98973477	.	105	.	3.668	36.702	5.07221e-36	1198
1341	chr7	99214025	99214971	.	108	.	4.842	36.43	9.41397e-36	344
1342	chr7	99326935	99327805	.	169	.	29.97	65.572	0	273
1345	chr7	99620359	99620722	.	122	.	10.427	12.127	0.00000000000648634	178
1345	chr7	99722482	99723559	.	110	.	5.58	25.908	2.10383e-25	884
1346	chr7	99760516	99761149	.	142	.	18.731	78.738	0	343
1346	chr7	99843816	99844427	.	158	.	25.64	72.747	0	291
1346	chr7	99844814	99845399	.	115	.	7.749	23.178	1.00835e-22	300
1346	chr7	99862192	99862936	.	154	.	23.951	94.814	0	433
1346	chr7	99864113	99864576	.	114	.	7.307	9.801	0.00000000116377	285
1346	chr7	99866952	99867639	.	122	.	10.598	24.192	1.01874e-23	497
1347	chr7	99935843	99936121	.	143	.	19.486	13.505	0.000000000000294479	183
1348	chr7	100030325	100030898	.	110	.	5.769	19.534	3.7807e-19	367
1348	chr7	100033238	100034266	.	103	.	2.714	18.229	7.14637e-18	601
1348	chr7	100100449	100101329	.	135	.	16.196	82.856	0	281
1349	chr7	100157443	100157769	.	105	.	3.733	9.576	0.00000000192089	167
1350	chr7	100277520	100278118	.	116	.	7.948	31.81	3.32123e-31	357
1350	chr7	100399598	100400465	.	131	.	14.508	144.126	0	396
1351	chr7	100411507	100412009	.	108	.	4.771	13.722	0.000000000000181117	311
1351	chr7	100463185	100465413	.	104	.	2.999	39.275	1.46709e-38	585
1351	chr7	100472336	100472998	.	103	.	2.672	13.543	0.000000000000270532	276
1353	chr7	100720770	100721208	.	106	.	4.017	15.461	0.00000000000000362969	248
1353	chr7	100728226	100729594	.	109	.	5.175	44.044	2.85865e-43	208
1353	chr7	100746532	100746999	.	107	.	4.359	10.297	0.000000000386599	140
1353	chr7	100761560	100762018	.	140	.	18.05	39.938	3.26564e-39	280
1353	chr7	100769437	100770775	.	119	.	9.272	119.415	0	324
1354	chr7	100887438	100888568	.	107	.	4.307	52.668	0	637
1355	chr7	100951504	100952475	.	103	.	2.713	11.657	0.0000000000185917	589
1357	chr7	101220270	101220685	.	137	.	16.703	25.597	4.24196e-25	226
1357	chr7	101258200	101258795	.	113	.	6.909	20.617	3.28884e-20	299
1358	chr7	101345690	101346198	.	141	.	18.29	48.568	0	280
1358	chr7	101372634	101373399	.	122	.	10.455	69.75	0	275
1359	chr7	101460186	101461240	.	107	.	4.485	30.829	3.06613e-30	656
1359	chr7	101526037	101526526	.	108	.	5.007	11.184	0.0000000000534146	277
1360	chr7	101706963	101708408	.	110	.	5.47	85.013	0	279
1361	chr7	101736618	101737279	.	108	.	5.007	11.184	0.0000000000534202	361
1361	chr7	101740638	101741553	.	131	.	14.296	81.478	0	474
1361	chr7	101744210	101744896	.	114	.	7.143	31.563	5.80911e-31	406
1362	chr7	101930194	101931544	.	105	.	3.716	27.951	2.07819e-27	1038
1363	chr7	102033762	102034341	.	116	.	8.205	15.645	0.00000000000000240414	381
1363	chr7	102080575	102081018	.	106	.	4.205	9.668	0.00000000156677	230
1366	chr7	102389222	102389803	.	105	.	3.713	10.883	0.000000000104595	256
1373	chr7	103321141	103321612	.	113	.	6.795	17.042	1.03788e-16	225
1373	chr7	103359620	103360108	.	127	.	12.636	10.233	0.000000000445558	225
1382	chr7	104583940	104584502	.	118	.	8.846	24.977	1.721e-24	248
1389	chr7	105410642	105411305	.	170	.	30.668	37.514	7.99383e-37	318
1389	chr7	105416261	105417226	.	167	.	29.156	98.438	0	433
1389	chr7	105427380	105427953	.	122	.	10.461	39.147	1.96156e-38	376
1389	chr7	105431349	105431770	.	133	.	15.324	16.374	4.6695e-16	229
1391	chr7	105704887	105706847	.	106	.	4.057	38.851	3.84786e-38	1251
1395	chr7	106176088	106176423	.	134	.	15.726	10.457	0.000000000270431	156
1395	chr7	106208841	106209901	.	158	.	25.448	95.901	0	302
1396	chr7	106300210	106301723	.	102	.	2.515	17.353	5.13375e-17	403
1398	chr7	106598130	106598712	.	112	.	6.564	10.349	0.0000000003442	179
1399	chr7	106808460	106810486	.	102	.	2.269	16.645	2.54142e-16	1776
1403	chr7	107220152	107221270	.	103	.	2.872	20.013	1.28285e-19	463
1403	chr7	107235399	107236082	.	136	.	16.409	35.52	7.39077e-35	376
1404	chr7	107476712	107477256	.	135	.	16.204	17.769	2.0175e-17	175
1405	chr7	107587187	107587671	.	112	.	6.34	10.751	0.000000000140227	310
1405	chr7	107589166	107590364	.	130	.	13.999	57.506	0	715
1405	chr7	107592136	107593655	.	134	.	15.555	59.26	0	1022
1406	chr7	107635684	107636344	.	135	.	16.025	27.717	3.52978e-27	416
1406	chr7	107643218	107644171	.	103	.	2.831	10.575	0.000000000207983	589
1418	chr7	109287391	109287775	.	139	.	17.723	9.909	0.000000000915728	190
1428	chr7	110562927	110563249	.	133	.	15.042	9.909	0.000000000915641	194
1430	chr7	110777988	110778612	.	111	.	6.093	15.298	0.00000000000000523604	459
1431	chr7	110997826	110998277	.	184	.	36.366	28.056	1.63855e-27	202
1431	chr7	111004337	111004785	.	119	.	9.572	26.177	1.14629e-25	263
1439	chr7	112062709	112063600	.	152	.	23.149	112.299	0	407
1440	chr7	112121843	112122384	.	135	.	15.943	37.633	6.10055e-37	231
1440	chr7	112127382	112128603	.	107	.	4.395	14.342	0.0000000000000450698	926
1450	chr7	113403339	113403954	.	123	.	11.135	15.326	0.00000000000000492035	184
1454	chr7	113952699	113953162	.	150	.	22.358	26.131	1.27069e-25	235
1466	chr7	115573553	115573964	.	138	.	17.259	12.071	0.00000000000734442	185
1468	chr7	115850447	115851780	.	102	.	2.186	10.434	0.000000000283974	1096
1468	chr7	115858155	115858557	.	121	.	10.051	9.711	0.00000000142431	130
1469	chr7	115994285	115995711	.	138	.	17.069	51.933	0	745
1471	chr7	116164622	116166419	.	101	.	2.016	9.609	0.00000000178233	179
1472	chr7	116311801	116313598	.	109	.	5.451	66.911	0	422
1472	chr7	116314769	116315373	.	118	.	8.951	17.667	2.53646e-17	351
1472	chr7	116356486	116357122	.	141	.	18.461	73.319	0	313
1473	chr7	116441121	116441729	.	129	.	13.538	15.837	0.00000000000000155987	192
1473	chr7	116445189	116445571	.	112	.	6.461	10.11	0.000000000586125	189
1473	chr7	116450307	116450783	.	131	.	14.358	18.267	6.56407e-18	233
1474	chr7	116592824	116594598	.	110	.	5.676	68.509	0	423
1483	chr7	117823867	117824703	.	107	.	4.581	24.734	2.98008e-24	301
1504	chr7	120508048	120508402	.	133	.	15.042	9.909	0.000000000915816	168
1506	chr7	120844483	120845055	.	122	.	10.666	20.442	4.86866e-20	296
1507	chr7	120916233	120916850	.	143	.	19.283	17.495	3.73211e-17	253
1507	chr7	120953296	120954308	.	143	.	19.294	68.874	0	472
1508	chr7	121035718	121036896	.	109	.	5.351	48.65	0	839
1509	chr7	121144401	121144867	.	117	.	8.498	10.671	0.000000000167327	180
1532	chr7	124206562	124207121	.	160	.	26.494	38.106	2.08608e-37	189
1534	chr7	124405621	124406168	.	106	.	3.916	13.58	0.000000000000249015	304
1542	chr7	125519025	125519560	.	138	.	17.435	38.277	1.41442e-37	269
1543	chr7	125574546	125575000	.	188	.	37.776	19.721	2.4824e-19	257
1550	chr7	126522859	126523242	.	157	.	25.127	12.23	0.00000000000514627	196
1556	chr7	127291475	127292673	.	102	.	2.413	13.992	0.0000000000000989867	456
1560	chr7	127803972	127804941	.	112	.	6.666	16.561	3.06994e-16	742
1561	chr7	127983713	127984449	.	116	.	8.172	42.533	8.91086e-42	287
1561	chr7	128049611	128050919	.	102	.	2.558	13.162	0.000000000000635798	1013
1562	chr7	128063714	128064188	.	128	.	13.303	19.593	3.30762e-19	216
1562	chr7	128095470	128096636	.	102	.	2.415	12.902	0.00000000000114145	324
1569	chr7	129007275	129008225	.	115	.	7.889	34.021	2.21289e-33	322
1569	chr7	129073626	129075055	.	109	.	5.335	69.301	0	655
1570	chr7	129209592	129210046	.	132	.	14.871	25.256	9.16482e-25	259
1572	chr7	129419133	129420980	.	106	.	3.871	55.418	0	1205
1572	chr7	129464653	129466285	.	104	.	3.282	32.124	1.62935e-31	968
1572	chr7	129493471	129494116	.	146	.	20.439	64.721	0	272
1573	chr7	129588665	129589731	.	128	.	13.299	80.316	0	385
1573	chr7	129591320	129592910	.	104	.	3.196	23.1	1.20319e-22	924
1573	chr7	129598364	129599061	.	134	.	15.692	99.313	0	286
1573	chr7	129609530	129610191	.	122	.	10.512	39.408	1.08473e-38	225
1574	chr7	129665783	129666221	.	147	.	21.098	33.945	2.62742e-33	207
1575	chr7	129850359	129850693	.	148	.	21.537	15.187	0.00000000000000672385	150
1576	chr7	129915617	129915988	.	109	.	5.365	9.72	0.00000000139629	190
1576	chr7	129921033	129921499	.	119	.	9.572	15.965	0.00000000000000117043	271
1576	chr7	129932437	129933180	.	123	.	11.19	30.56	5.63754e-30	450
1576	chr7	129995751	129997280	.	116	.	8.113	90.55	0	1340
1576	chr7	130003239	130003865	.	109	.	5.274	10.141	0.000000000547347	256
1576	chr7	130013228	130014112	.	109	.	5.44	33.818	3.49378e-33	449
1577	chr7	130125608	130127069	.	105	.	3.518	25.677	3.53827e-25	405
1581	chr7	130575948	130576612	.	119	.	9.304	23.536	4.48618e-23	376
1581	chr7	130588910	130589526	.	116	.	7.989	25.529	4.93638e-25	422
1582	chr7	130697374	130698740	.	117	.	8.433	51.551	0	905
1582	chr7	130794458	130795744	.	102	.	2.461	10.282	0.000000000399316	206
1583	chr7	130871795	130872538	.	111	.	5.983	15.703	0.0000000000000021114	502
1586	chr7	131205974	131206956	.	145	.	20.188	86.266	0	658
1586	chr7	131222233	131224015	.	104	.	3.259	29.559	5.42813e-29	1108
1586	chr7	131265954	131266539	.	107	.	4.459	12.214	0.00000000000533158	266
1586	chr7	131270787	131271746	.	117	.	8.37	79.473	0	378
1586	chr7	131290963	131291746	.	116	.	8.295	47.592	0	330
1586	chr7	131310425	131311259	.	108	.	5.018	35.679	5.15591e-35	389
1586	chr7	131312394	131313096	.	106	.	4.158	11.393	0.0000000000335377	363
1586	chr7	131313879	131315401	.	111	.	6.271	55.864	0	594
1586	chr7	131317669	131318873	.	111	.	6.262	34.715	4.59526e-34	692
1608	chr7	134157509	134157989	.	122	.	10.769	16.684	2.32889e-16	298
1609	chr7	134231762	134232683	.	112	.	6.585	19.175	8.49087e-19	713
1609	chr7	134274222	134274791	.	161	.	26.665	25.765	2.90506e-25	336
1609	chr7	134278271	134279344	.	162	.	27.148	109.865	0	638
1609	chr7	134322664	134323004	.	139	.	17.804	10.183	0.000000000498502	171
1609	chr7	134331119	134331801	.	105	.	3.721	13.034	0.000000000000847965	400
1611	chr7	134573068	134573644	.	114	.	7.265	14.283	0.0000000000000515029	182
1611	chr7	134605066	134605426	.	125	.	11.794	9.652	0.00000000161977	189
1613	chr7	134862017	134862732	.	120	.	9.768	37.382	1.07931e-36	300
1618	chr7	135398645	135399806	.	115	.	7.832	57.007	0	757
1618	chr7	135408135	135408670	.	118	.	9.102	13.315	0.000000000000450937	267
1618	chr7	135512012	135512529	.	126	.	12.161	17.182	7.55892e-17	314
1619	chr7	135537987	135538437	.	178	.	33.845	17.1	9.10139e-17	204
1619	chr7	135540572	135540997	.	131	.	14.187	17.996	1.20918e-17	227
1635	chr7	137636943	137637425	.	158	.	25.583	30.743	3.72961e-30	213
1635	chr7	137663214	137663644	.	121	.	10.153	19.137	9.25059e-19	209
1637	chr7	137942235	137942626	.	122	.	10.461	10.233	0.000000000445646	202
1642	chr7	138549419	138549845	.	126	.	12.161	17.182	7.56116e-17	194
1642	chr7	138574866	138576831	.	127	.	12.653	192.486	0	1128
1642	chr7	138619272	138619926	.	123	.	10.89	24.977	1.72137e-24	455
1645	chr7	139043808	139045458	.	105	.	3.412	46.147	2.8026e-45	606
1646	chr7	139141833	139142558	.	116	.	8.273	21.345	6.34886e-21	196
1646	chr7	139164310	139164748	.	112	.	6.373	13.62	0.000000000000227466	166
1649	chr7	139471147	139471729	.	140	.	18.005	35.897	3.15013e-35	276
1649	chr7	139544575	139544999	.	116	.	8.319	13.162	0.000000000000635874	187
1651	chr7	139761460	139763209	.	103	.	2.706	19.101	1.0032e-18	1397
1655	chr7	140264385	140265065	.	132	.	14.841	52.781	0	283
1669	chr7	142110670	142111022	.	120	.	9.743	11.086	0.0000000000664459	178
1673	chr7	142654150	142654574	.	140	.	18.256	20.533	3.97318e-20	225
1675	chr7	142981557	142983398	.	103	.	2.88	15.534	0.00000000000000307937	1124
1676	chr7	143017484	143018124	.	117	.	8.62	18.269	6.53699e-18	376
1676	chr7	143076828	143079345	.	109	.	5.128	109.496	0	1185
