#bin	chrom	chromStart	chromEnd	name	score	strand	signalValue	pValue	qValue	peak
1375	chrX	103569805	103570207	.	371	.	2.95656	2.66514	2.04766	239
1382	chrX	104541794	104541979	.	372	.	9.931	2.67975	2.05995	111
1382	chrX	104558351	104558678	.	373	.	3.79425	2.73058	2.10089	60
1382	chrX	104559060	104559583	.	593	.	4.41513	9.65816	8.37207	237
1382	chrX	104559939	104560292	.	433	.	6.75901	4.71491	3.82747	227
1382	chrX	104568622	104569062	.	523	.	5.32181	7.52088	6.38144	164
1384	chrX	104796324	104796733	.	555	.	6.20878	8.51511	7.30271	225
1385	chrX	104942126	104942738	.	728	.	5.07543	13.7575	12.2352	425
1385	chrX	104944306	104944689	.	382	.	2.94342	3.01909	2.34411	251
1385	chrX	104945254	104945589	.	371	.	2.67829	2.64456	2.03321	160
1385	chrX	104950095	104950420	.	406	.	3.88833	3.83256	3.04274	138
1394	chrX	106161074	106161350	.	376	.	3.26118	2.83341	2.18756	164
1396	chrX	106378713	106379238	.	455	.	3.96672	5.38617	4.42952	403
1400	chrX	106898070	106898462	.	432	.	5.05901	4.67492	3.79381	205
1401	chrX	106961337	106961863	.	420	.	2.93942	4.29466	3.45004	235
1401	chrX	106975108	106975469	.	487	.	7.79264	6.40662	5.35771	165
1401	chrX	106980073	106980636	.	455	.	3.8957	5.4165	4.45696	228
1401	chrX	107020432	107020676	.	386	.	3.98588	3.18087	2.48101	176
1403	chrX	107333822	107334297	.	376	.	3.05511	2.84054	2.19343	42
1404	chrX	107430128	107430488	.	791	.	8.67258	15.645	14.0326	174
1405	chrX	107552345	107552857	.	917	.	5.40394	19.3953	17.6341	239
1405	chrX	107555302	107555637	.	440	.	4.24532	4.92333	4.01296	142
1405	chrX	107556118	107556594	.	542	.	3.33434	8.11742	6.93333	202
1406	chrX	107639498	107640086	.	411	.	3.0354	3.99199	3.18431	374
1406	chrX	107641253	107641723	.	445	.	2.35703	5.08343	4.15945	171
1406	chrX	107642452	107643212	.	403	.	2.08367	3.73136	2.95592	434
1406	chrX	107681749	107682020	.	380	.	3.83258	2.97831	2.30712	112
1406	chrX	107690460	107690959	.	643	.	5.07991	11.2081	9.82194	248
1411	chrX	108297242	108297987	.	398	.	1.86669	3.57367	2.81822	345
1416	chrX	108934484	108934809	.	391	.	4.9105	3.34092	2.61783	189
1416	chrX	108952515	108952881	.	422	.	3.17337	4.35469	3.50394	147
1416	chrX	108975389	108975855	.	373	.	2.24844	2.734	2.10369	173
1416	chrX	108983126	108983605	.	411	.	3.0354	3.99199	3.18434	282
1416	chrX	109003408	109003778	.	426	.	3.44932	4.48607	3.62028	209
1416	chrX	109017922	109018439	.	437	.	2.63771	4.82879	3.93003	192
1417	chrX	109083809	109084188	.	600	.	6.58025	9.87142	8.57151	198
1417	chrX	109090358	109091057	.	905	.	4.8619	19.0591	17.3115	341
1417	chrX	109100290	109101546	.	1000	.	5.14824	33.1993	31.0187	988
1417	chrX	109105673	109105990	.	412	.	4.5991	4.01982	3.20817	138
1418	chrX	109209515	109209783	.	428	.	7.17459	4.52668	3.65731	105
1418	chrX	109279563	109280060	.	705	.	4.43186	13.0667	11.5803	262
1418	chrX	109280489	109280734	.	383	.	3.33434	3.08143	2.39761	163
1419	chrX	109330144	109331415	.	758	.	3.76044	14.6751	13.106	722
1420	chrX	109461835	109462171	.	394	.	3.63747	3.42429	2.68737	143
1420	chrX	109529316	109529694	.	465	.	3.61357	5.72662	4.7383	186
1421	chrX	109582104	109582610	.	530	.	4.27059	7.73976	6.58231	323
1421	chrX	109584644	109584969	.	385	.	4.13919	3.14541	2.44884	141
1421	chrX	109645634	109646016	.	394	.	2.63948	3.43776	2.69922	183
1458	chrX	114464294	114464627	.	489	.	5.39349	6.46425	5.40828	177
1459	chrX	114579865	114580186	.	454	.	5.86385	5.37858	4.42319	171
1460	chrX	114794421	114795220	.	494	.	2.7281	6.62954	5.56224	497
1461	chrX	114851252	114851571	.	371	.	2.75946	2.66514	2.04768	150
1465	chrX	115357978	115358595	.	405	.	2.48351	3.80551	3.02191	149
1465	chrX	115361273	115362228	.	649	.	3.6258	11.3718	9.97709	725
1465	chrX	115363922	115364503	.	943	.	10.9317	20.18	18.3938	384
1465	chrX	115367679	115368315	.	419	.	2.86983	4.25077	3.41247	500
1465	chrX	115370970	115371843	.	567	.	3.77126	8.89138	7.65124	373
1465	chrX	115403482	115404549	.	653	.	2.87443	11.4993	10.0975	301
1465	chrX	115415597	115415983	.	636	.	5.0172	10.9841	9.61134	177
1466	chrX	115594188	115594517	.	374	.	2.23611	2.75143	2.11907	160
1470	chrX	116007687	116008031	.	382	.	2.94342	3.01909	2.34414	189
1473	chrX	116510426	116510822	.	585	.	4.42663	9.44055	8.16764	190
1474	chrX	116531840	116532183	.	557	.	6.52236	8.58455	7.36674	146
1474	chrX	116533771	116534392	.	488	.	4.98825	6.42521	5.3748	441
1474	chrX	116534907	116535529	.	422	.	3.17337	4.35469	3.50398	123
1478	chrX	117125820	117126433	.	430	.	3.21937	4.59475	3.71913	197
1480	chrX	117355606	117356021	.	394	.	3.10439	3.44534	2.70536	283
1481	chrX	117479135	117479826	.	433	.	3.0469	4.71166	3.82491	300
1484	chrX	117860894	117861256	.	406	.	4.27716	3.83256	3.04277	190
1484	chrX	117864785	117865054	.	419	.	6.20878	4.24766	3.41017	136
1484	chrX	117877586	117877943	.	477	.	7.29285	6.08721	5.0648	169
1486	chrX	118149368	118149819	.	1000	.	8.94269	31.6723	29.5283	207
1486	chrX	118175185	118175514	.	448	.	3.88049	5.18284	4.24683	133
1489	chrX	118611763	118612098	.	383	.	3.33434	3.08143	2.39764	191
1492	chrX	118943141	118943357	.	399	.	6.89865	3.61235	2.85053	126
1493	chrX	119014879	119015168	.	391	.	5.28896	3.34092	2.61786	162
1497	chrX	119562150	119562551	.	405	.	3.27685	3.8155	3.02807	128
1497	chrX	119619973	119620268	.	425	.	4.9057	4.45435	3.59503	127
1498	chrX	119683805	119684157	.	399	.	2.69947	3.60459	2.84379	170
1499	chrX	119806231	119806615	.	399	.	4.29249	3.59494	2.83524	286
1499	chrX	119868636	119869020	.	371	.	3.13575	2.64288	2.03247	285
1499	chrX	119870909	119871187	.	373	.	3.79425	2.73058	2.10091	134
1499	chrX	119875390	119875590	.	371	.	7.35856	2.65511	2.04127	44
1502	chrX	120255188	120255480	.	464	.	7.58851	5.67203	4.68783	134
1513	chrX	121699794	121700187	.	399	.	4.29249	3.59494	2.83527	188
1522	chrX	122937306	122937672	.	402	.	3.16526	3.68873	2.91803	170
1523	chrX	122952224	122952470	.	392	.	8.73829	3.36883	2.63959	131
1523	chrX	122958758	122959283	.	380	.	2.84062	2.98127	2.30916	237
1523	chrX	122969826	122970175	.	395	.	3.5643	3.4688	2.72664	188
1523	chrX	122980379	122980823	.	488	.	4.98825	6.42521	5.37486	195
1543	chrX	125606912	125607288	.	539	.	23.4554	8.01295	6.83487	187
1555	chrX	127154768	127154978	.	371	.	5.51892	2.65511	2.04129	83
1568	chrX	128882181	128882625	.	619	.	17.1688	10.4571	9.1201	170
1569	chrX	129039975	129040262	.	373	.	4.33629	2.73058	2.10094	95
1571	chrX	129252400	129252730	.	484	.	6.55371	6.3265	5.28312	162
1571	chrX	129300037	129300518	.	371	.	2.31794	2.65325	2.04092	136
1571	chrX	129307295	129308203	.	629	.	4.09607	10.7606	9.40244	253
1575	chrX	129862206	129862561	.	522	.	4.82905	7.50797	6.37045	169
1576	chrX	129904605	129904931	.	425	.	4.9057	4.45435	3.59507	140
1576	chrX	129906463	129906828	.	597	.	7.14951	9.80089	8.50497	198
1582	chrX	130683049	130683368	.	494	.	4.9276	6.63932	5.57078	143
1582	chrX	130692639	130693013	.	504	.	3.77926	6.94574	5.85153	199
1582	chrX	130698773	130699207	.	370	.	2.03126	2.61366	2.007	237
1582	chrX	130699840	130700226	.	551	.	5.03195	8.37695	7.17517	182
1582	chrX	130751208	130751663	.	502	.	5.02615	6.85766	5.7717	147
1582	chrX	130755662	130756229	.	403	.	2.70427	3.7472	2.97039	190
1584	chrX	130962880	130963204	.	376	.	3.26118	2.83341	2.18759	193
1584	chrX	130964427	130965189	.	417	.	2.38656	4.17991	3.35099	566
1587	chrX	131371175	131371526	.	376	.	3.05511	2.84054	2.19346	176
1589	chrX	131601041	131601432	.	517	.	3.89923	7.34901	6.22269	198
1589	chrX	131602062	131602507	.	380	.	2.62148	2.96054	2.29215	106
1590	chrX	131756235	131756565	.	427	.	4.03305	4.51077	3.64251	165
1598	chrX	132860120	132860627	.	409	.	3.04992	3.93098	3.12982	345
1604	chrX	133671384	133671638	.	376	.	3.26118	2.83341	2.18761	99
1605	chrX	133711916	133712233	.	371	.	3.44932	2.64288	2.0325	198
1605	chrX	133738105	133738857	.	433	.	2.4065	4.70788	3.82242	188
1605	chrX	133804337	133804598	.	399	.	4.29249	3.59494	2.8353	103
1606	chrX	133852070	133852756	.	427	.	2.23516	4.50224	3.63498	437
1607	chrX	133970729	133971078	.	405	.	4.65658	3.79039	3.00848	257
1607	chrX	133995887	133996208	.	377	.	2.44588	2.87496	2.22509	136
1607	chrX	134002959	134003545	.	454	.	3.06606	5.36751	4.41318	402
1607	chrX	134019805	134020696	.	510	.	3.0071	7.13443	6.02554	692
1607	chrX	134082601	134083677	.	1000	.	6.2715	30.4624	28.3599	309
1611	chrX	134523615	134524044	.	474	.	4.77598	5.98773	4.97596	229
1615	chrX	135110703	135110912	.	378	.	5.24297	2.88614	2.23261	156
1616	chrX	135213055	135213712	.	921	.	5.82073	19.5336	17.7668	301
1616	chrX	135251473	135251977	.	468	.	3.39183	5.81601	4.81846	240
1617	chrX	135267619	135268256	.	447	.	2.94976	5.13501	4.20341	245
1617	chrX	135285041	135285542	.	606	.	4.5991	10.0807	8.76747	198
1618	chrX	135426512	135426810	.	477	.	6.38125	6.08721	5.06486	112
1618	chrX	135435655	135436272	.	553	.	3.84353	8.46329	7.25371	328
1622	chrX	135992403	135992603	.	378	.	5.86385	2.88994	2.2347	7
1645	chrX	138963793	138964186	.	531	.	7.58851	7.78998	6.62761	198
1655	chrX	140314747	140315199	.	787	.	6.1188	15.5331	13.9251	246
1656	chrX	140435385	140435892	.	413	.	3.02226	4.05471	3.23833	253
1656	chrX	140499482	140500661	.	920	.	3.94208	19.496	17.7302	618
1658	chrX	140740275	140740855	.	380	.	2.62148	2.96054	2.29217	409
1660	chrX	141021861	141022363	.	440	.	3.38033	4.91427	4.00508	144
1661	chrX	141046370	141046845	.	387	.	2.37884	3.18923	2.48656	281
1661	chrX	141077554	141078274	.	572	.	4.31165	9.01877	7.77158	169
1669	chrX	142182024	142182886	.	577	.	3.29789	9.19024	7.93175	616
1669	chrX	142209106	142209662	.	592	.	4.5591	9.65303	8.36779	287
1688	chrX	144691361	144692068	.	509	.	4.13919	7.10023	5.99349	245
1703	chrX	146646664	146647186	.	400	.	3.7629	3.6271	2.86391	262
1717	chrX	148394581	148395016	.	402	.	3.60852	3.71205	2.93864	255
1717	chrX	148403977	148404236	.	378	.	7.81847	2.88994	2.23472	75
1718	chrX	148535726	148536367	.	532	.	3.76772	7.80587	6.64147	187
1718	chrX	148622384	148622629	.	371	.	3.13575	2.64288	2.03252	155
1723	chrX	149201035	149201276	.	373	.	3.79425	2.73058	2.10096	155
1723	chrX	149204437	149204754	.	387	.	3.0354	3.20064	2.49529	159
1723	chrX	149205128	149205653	.	529	.	4.78847	7.72026	6.56553	327
1723	chrX	149242497	149242709	.	384	.	5.51892	3.11241	2.42281	108
1724	chrX	149352819	149353216	.	413	.	3.32758	4.05767	3.23987	225
1724	chrX	149369182	149369525	.	425	.	3.4899	4.43573	3.57734	166
1726	chrX	149597924	149598181	.	435	.	7.45054	4.77014	3.87702	168
1726	chrX	149644353	149644882	.	558	.	3.97999	8.61815	7.39728	176
1737	chrX	151038954	151040375	.	684	.	3.39822	12.4433	10.9877	887
1737	chrX	151065583	151066292	.	520	.	3.62817	7.44096	6.30794	327
1738	chrX	151139056	151139637	.	447	.	3.26118	5.1526	4.21957	359
1738	chrX	151150612	151150992	.	402	.	2.89086	3.70548	2.9331	247
1738	chrX	151152713	151153180	.	789	.	5.57002	15.5958	13.986	224
1738	chrX	151153408	151153738	.	383	.	3.33434	3.08143	2.39766	228
1738	chrX	151154439	151155005	.	467	.	4.81938	5.77098	4.77933	254
1738	chrX	151197009	151197391	.	467	.	4.66985	5.77138	4.77918	195
1738	chrX	151238633	151239080	.	613	.	6.07081	10.2782	8.95386	184
1738	chrX	151240635	151241214	.	370	.	2.11271	2.63579	2.02849	305
1740	chrX	151389002	151389458	.	382	.	2.25355	3.04086	2.3605	256
1740	chrX	151413681	151414031	.	398	.	3.06606	3.57232	2.81928	150
1740	chrX	151511839	151512117	.	376	.	3.58729	2.83341	2.18763	129
1745	chrX	152065017	152065404	.	422	.	3.84353	4.34575	3.49618	193
1747	chrX	152368158	152368466	.	391	.	5.79486	3.34174	2.61767	142
1751	chrX	152907152	152907383	.	371	.	7.35856	2.65511	2.04131	86
1754	chrX	153347927	153348209	.	385	.	4.7305	3.14541	2.44887	110
1755	chrX	153389375	153389670	.	394	.	4.00121	3.42429	2.6874	156
1758	chrX	153770120	153770447	.	374	.	3.07785	2.77238	2.13624	130
1758	chrX	153771084	153771564	.	401	.	3.67928	3.66669	2.89833	147
1758	chrX	153824021	153825250	.	506	.	2.75946	6.99242	5.89417	660
1758	chrX	153828616	153829007	.	540	.	8.86969	8.03801	6.85723	155
1758	chrX	153832263	153832800	.	484	.	2.87133	6.31418	5.27221	268
1759	chrX	153958443	153959337	.	387	.	2.29955	3.18923	2.48659	156
1762	chrX	154296414	154296922	.	413	.	3.02226	4.05471	3.23837	172
587	chr10	313011	313430	.	685	.	9.67701	12.4581	11.0009	190
592	chr10	1029976	1030592	.	410	.	2.4671	3.95474	3.15021	330
596	chr10	1540869	1542142	.	583	.	3.07448	9.35919	8.09055	275
599	chr10	1893983	1894321	.	382	.	3.57305	3.02728	2.35129	155
600	chr10	1996331	1997007	.	755	.	4.15246	14.5815	13.0161	383
600	chr10	1999491	2000246	.	387	.	2.08427	3.20018	2.49604	173
600	chr10	2010726	2011569	.	1000	.	5.2819	27.7307	25.701	317
600	chr10	2020706	2021294	.	613	.	3.57305	10.2956	8.96972	335
601	chr10	2154053	2154686	.	668	.	3.46225	11.9421	10.515	321
602	chr10	2252320	2252735	.	402	.	3.09664	3.68873	2.91813	194
602	chr10	2256156	2256738	.	918	.	4.5372	19.4313	17.6674	183
603	chr10	2455976	2456615	.	537	.	4.13721	7.94846	6.77615	367
604	chr10	2501788	2502326	.	596	.	3.77839	9.77394	8.47923	302
604	chr10	2502934	2503512	.	530	.	3.16363	7.74711	6.58829	337
604	chr10	2506481	2507062	.	1000	.	8.68741	22.0996	20.2383	382
604	chr10	2514020	2514584	.	437	.	3.57305	4.82223	3.92405	224
604	chr10	2518523	2519093	.	544	.	4.43323	8.15837	6.97144	236
604	chr10	2589879	2590102	.	374	.	3.57305	2.77899	2.14098	63
605	chr10	2661999	2662536	.	373	.	2.38203	2.71689	2.09179	394
606	chr10	2809560	2809924	.	594	.	5.39927	9.72028	8.42788	177
607	chr10	2985158	2985417	.	405	.	4.59392	3.79039	3.00862	68
607	chr10	2992110	2992448	.	613	.	7.80777	10.2938	8.96878	141
608	chr10	3133640	3134036	.	411	.	3.08263	3.99199	3.18449	198
608	chr10	3137476	3138236	.	386	.	1.79697	3.18583	2.48459	196
609	chr10	3214302	3214519	.	385	.	4.08348	3.14541	2.44912	138
609	chr10	3239626	3240234	.	406	.	2.72232	3.84296	3.05228	439
610	chr10	3356081	3356246	.	372	.	8.33711	2.67975	2.06014	130
611	chr10	3509562	3510224	.	458	.	2.93173	5.48517	4.51978	501
611	chr10	3524573	3524948	.	509	.	4.31743	7.08448	5.98002	175
612	chr10	3568058	3568332	.	412	.	4.23472	4.04056	3.22553	115
612	chr10	3570132	3570274	.	372	.	9.17681	2.67975	2.06016	46
613	chr10	3710469	3710943	.	420	.	3.27529	4.29887	3.45336	134
613	chr10	3762664	3763070	.	481	.	4.3976	6.20703	5.17481	164
613	chr10	3782265	3783034	.	413	.	2.07794	4.04612	3.23048	537
613	chr10	3796968	3797575	.	549	.	3.57305	8.33046	7.13152	391
614	chr10	3819156	3819597	.	622	.	5.32454	10.5625	9.21812	212
614	chr10	3825034	3826634	.	642	.	3.04625	11.165	9.78163	1151
614	chr10	3847420	3847713	.	380	.	2.77903	2.98127	2.30929	139
614	chr10	3852239	3853022	.	1000	.	12.5851	64.3264	61.5531	290
614	chr10	3853352	3854072	.	399	.	1.98502	3.60331	2.84328	288
614	chr10	3867141	3867861	.	461	.	2.66227	5.59759	4.62044	446
614	chr10	3894316	3895097	.	939	.	4.46631	20.0673	18.2849	293
615	chr10	3939322	3939707	.	460	.	3.15878	5.5485	4.57662	210
616	chr10	4141034	4141689	.	565	.	4.91294	8.80457	7.57223	278
616	chr10	4145121	4146147	.	790	.	4.31341	15.6203	14.0093	184
616	chr10	4173582	4174065	.	401	.	2.6656	3.67558	2.9062	311
617	chr10	4285836	4286209	.	434	.	2.62023	4.73635	3.84506	198
617	chr10	4296877	4297244	.	460	.	4.46631	5.57038	4.59608	195
618	chr10	4386605	4387268	.	615	.	3.28255	10.3513	9.02068	272
618	chr10	4396088	4397008	.	479	.	2.19298	6.15062	5.12395	247
619	chr10	4562123	4562549	.	392	.	2.16548	3.3734	2.64394	281
619	chr10	4574695	4574965	.	392	.	3.11496	3.38505	2.65422	146
620	chr10	4705287	4705855	.	712	.	4.20577	13.285	11.7874	236
621	chr10	4719718	4720741	.	1000	.	4.7894	23.9248	22.0008	229
621	chr10	4746456	4746826	.	479	.	3.5135	6.15587	5.12783	170
623	chr10	4989406	4990339	.	525	.	3.36036	7.60373	6.45714	689
623	chr10	5024192	5024499	.	398	.	4.42377	3.57263	2.81851	158
623	chr10	5051320	5051722	.	469	.	6.12523	5.84941	4.84857	225
623	chr10	5062357	5062702	.	412	.	4.23472	4.04056	3.22557	220
623	chr10	5075491	5076099	.	432	.	2.89986	4.66065	3.78069	330
624	chr10	5113775	5114253	.	373	.	2.51436	2.71689	2.09182	281
624	chr10	5136465	5137544	.	428	.	2.31934	4.55736	3.68425	527
624	chr10	5190484	5190825	.	372	.	3.21574	2.70628	2.0826	159
624	chr10	5207846	5208046	.	407	.	17.3992	3.86223	3.07006	77
625	chr10	5333580	5334184	.	486	.	3.16077	6.38789	5.34035	358
625	chr10	5339407	5339685	.	379	.	4.56556	2.93634	2.27266	135
627	chr10	5508556	5508908	.	379	.	3.91334	2.93634	2.27268	164
627	chr10	5577114	5577573	.	393	.	2.9031	3.39667	2.66345	307
627	chr10	5588748	5589298	.	400	.	2.34233	3.65052	2.88425	283
627	chr10	5626841	5627239	.	391	.	2.55217	3.34773	2.62268	201
628	chr10	5651945	5652329	.	503	.	5.59778	6.89083	5.80145	185
628	chr10	5653969	5654438	.	392	.	3.11496	3.38505	2.65425	127
630	chr10	6000644	6000975	.	444	.	3.57305	5.05976	4.13751	148
630	chr10	6013065	6013626	.	1000	.	13.6027	45.7788	43.3243	309
632	chr10	6199461	6199811	.	392	.	4.25363	3.35757	2.63116	94
632	chr10	6281198	6281575	.	501	.	4.50885	6.85601	5.7708	211
633	chr10	6317160	6317585	.	429	.	3.57305	4.58423	3.70949	240
633	chr10	6334709	6334936	.	372	.	4.76406	2.69065	2.06926	95
634	chr10	6443635	6444029	.	405	.	3.23276	3.8155	3.02811	196
636	chr10	6763443	6764489	.	898	.	4.86331	18.8399	17.0997	856
636	chr10	6779028	6779365	.	439	.	5.06182	4.89755	3.99152	197
637	chr10	6820968	6821308	.	522	.	4.60526	7.5038	6.36773	161
638	chr10	6954179	6954808	.	677	.	4.48921	12.2161	10.7729	341
639	chr10	7153492	7153937	.	459	.	3.57305	5.53358	4.56405	168
639	chr10	7195743	7196042	.	412	.	4.46631	4.01982	3.20825	123
640	chr10	7302432	7303019	.	572	.	4.25363	9.01877	7.77168	300
640	chr10	7306377	7306740	.	397	.	2.69545	3.53434	2.7853	198
641	chr10	7344319	7345574	.	547	.	2.54631	8.26145	7.06647	251
641	chr10	7353112	7353835	.	478	.	2.33709	6.12723	5.10293	299
641	chr10	7396560	7397162	.	586	.	4.19445	9.46023	8.18533	299
651	chr10	8768006	8768738	.	473	.	3.45394	5.9621	4.95279	151
675	chr10	11852315	11852615	.	454	.	10.7191	5.37518	4.42029	138
675	chr10	11916704	11917014	.	483	.	8.81365	6.26584	5.22859	135
675	chr10	11924061	11924514	.	439	.	3.06261	4.89131	3.98649	169
676	chr10	11940214	11940647	.	435	.	2.97754	4.77252	3.87882	237
678	chr10	12307754	12308015	.	374	.	3.57305	2.77899	2.141	170
678	chr10	12312906	12313410	.	435	.	3.13425	4.77881	3.88402	319
679	chr10	12375741	12376324	.	464	.	3.71317	5.68655	4.70057	169
680	chr10	12490609	12491186	.	692	.	4.04223	12.673	11.2051	336
682	chr10	12751297	12752019	.	410	.	2.19397	3.97185	3.1661	422
682	chr10	12761431	12761746	.	441	.	4.16855	4.94931	4.03694	180
682	chr10	12762335	12763069	.	547	.	2.74663	8.28049	7.08427	193
685	chr10	13130101	13130661	.	455	.	3.91334	5.38617	4.42967	375
685	chr10	13188307	13188847	.	733	.	7.42095	13.9028	12.373	272
689	chr10	13656878	13657233	.	371	.	2.52215	2.63814	2.02996	170
691	chr10	13907971	13908600	.	543	.	4.68962	8.15055	6.96475	468
696	chr10	14615732	14616028	.	371	.	2.52215	2.63814	2.02999	124
697	chr10	14695297	14696245	.	589	.	3.18597	9.56485	8.2838	603
697	chr10	14700328	14700588	.	374	.	3.57305	2.77899	2.14102	74
697	chr10	14755071	14755529	.	438	.	2.73492	4.85833	3.95727	151
697	chr10	14784687	14785087	.	494	.	4.58083	6.63932	5.57111	205
698	chr10	14862053	14862432	.	415	.	2.85844	4.11888	3.29519	183
701	chr10	15242631	15243085	.	466	.	2.85844	5.73416	4.74503	213
705	chr10	15745397	15745784	.	416	.	3.77155	4.14883	3.32294	179
705	chr10	15767806	15768033	.	371	.	5.35957	2.66318	2.04751	90
706	chr10	15898472	15898914	.	394	.	2.62023	3.43776	2.69934	198
710	chr10	16423126	16423492	.	407	.	2.97754	3.87896	3.08342	183
710	chr10	16483282	16483595	.	373	.	2.60534	2.72105	2.09438	172
714	chr10	16933871	16934265	.	454	.	5.78494	5.37858	4.42329	246
715	chr10	17045222	17045439	.	371	.	5.35957	2.66318	2.04753	38
715	chr10	17117477	17118023	.	480	.	3.45962	6.19732	5.1678	230
716	chr10	17241576	17241800	.	378	.	5.00227	2.90414	2.24566	84
716	chr10	17258195	17258727	.	417	.	2.83575	4.18429	3.35487	169
718	chr10	17554428	17554868	.	581	.	7.27843	9.3115	8.04524	190
719	chr10	17569506	17569883	.	400	.	2.94251	3.63826	2.87339	149
720	chr10	17697240	17697946	.	391	.	2.11736	3.33505	2.61405	447
720	chr10	17715408	17716106	.	389	.	2.1098	3.25534	2.54591	430
724	chr10	18272938	18273345	.	453	.	3.50688	5.34222	4.39144	212
724	chr10	18299034	18299400	.	474	.	4.66481	5.99319	4.97986	150
724	chr10	18311087	18311327	.	398	.	5.16107	3.57263	2.81855	79
725	chr10	18446790	18447342	.	585	.	4.57601	9.44144	8.16812	301
725	chr10	18448328	18448977	.	539	.	3.83196	8.03477	6.85458	456
728	chr10	18848238	18848611	.	386	.	9.52813	3.18301	2.4825	185
728	chr10	18850996	18851215	.	424	.	18.773	4.41853	3.5622	57
729	chr10	18899340	18899742	.	418	.	3.10987	4.23263	3.39813	162
729	chr10	19002055	19002414	.	393	.	2.38203	3.41636	2.68193	184
731	chr10	19257093	19257416	.	610	.	14.2922	10.1849	8.86434	149
736	chr10	19859093	19859424	.	395	.	3.69215	3.4688	2.72682	110
746	chr10	21174409	21174964	.	542	.	3.23807	8.11742	6.93341	366
747	chr10	21282218	21283181	.	457	.	2.33135	5.4575	4.49454	764
747	chr10	21290979	21291403	.	719	.	4.67584	13.5044	11.9954	226
748	chr10	21386512	21386825	.	464	.	7.86071	5.67203	4.68788	146
748	chr10	21480467	21480871	.	397	.	2.8452	3.53434	2.78533	182
748	chr10	21483304	21484021	.	721	.	5.17833	13.56	12.0472	232
749	chr10	21561345	21562130	.	726	.	6.74909	13.7006	12.182	348
749	chr10	21581676	21582333	.	384	.	2.38203	3.1106	2.42318	122
749	chr10	21623925	21624330	.	456	.	3.81125	5.4165	4.45721	186
750	chr10	21653166	21654066	.	406	.	2.16263	3.82979	3.04107	781
752	chr10	22013563	22013945	.	382	.	2.2446	3.04086	2.36058	148
755	chr10	22338574	22338855	.	371	.	2.62023	2.64456	2.03335	188
756	chr10	22535426	22536304	.	635	.	3.16759	10.9591	9.5888	567
757	chr10	22629009	22629417	.	503	.	4.13352	6.8939	5.80384	197
758	chr10	22716818	22718529	.	527	.	2.17868	7.64034	6.49076	1460
758	chr10	22722829	22723197	.	488	.	3.13193	6.44043	5.38636	172
759	chr10	22906898	22907490	.	467	.	2.935	5.78213	4.78801	192
759	chr10	22909040	22909808	.	506	.	3.62718	7.01301	5.91377	195
761	chr10	23105900	23106223	.	440	.	6.35209	4.91466	4.00502	162
763	chr10	23385842	23386369	.	475	.	3.06915	6.02231	5.00556	239
765	chr10	23620773	23621374	.	1000	.	11.6205	71.2277	68.3193	233
765	chr10	23627338	23627978	.	382	.	2.43874	3.02962	2.3529	159
765	chr10	23634818	23635184	.	382	.	2.2446	3.04086	2.36061	145
765	chr10	23640846	23641440	.	446	.	2.55718	5.11062	4.18362	162
765	chr10	23673327	23673672	.	410	.	3.38981	3.95419	3.15034	145
765	chr10	23701111	23701494	.	444	.	3.57305	5.05976	4.13756	183
765	chr10	23710012	23710280	.	439	.	4.76406	4.89536	3.98978	126
765	chr10	23710889	23711239	.	468	.	4.08348	5.7981	4.8026	219
765	chr10	23721120	23722040	.	1000	.	6.76497	22.8366	20.9481	687
766	chr10	23801291	23801814	.	420	.	2.23315	4.27042	3.42935	194
766	chr10	23803300	23803815	.	577	.	3.65519	9.18204	7.92426	182
773	chr10	24672669	24672838	.	390	.	17.1388	3.31132	2.59296	74
773	chr10	24752681	24753365	.	380	.	2.05721	2.95961	2.2923	567
773	chr10	24755042	24755860	.	377	.	1.85269	2.87213	2.22395	363
96	chr10	24772597	24773024	.	481	.	4.98061	6.2057	5.17425	262
774	chr10	24779970	24780299	.	490	.	6.10396	6.50581	5.44678	175
775	chr10	24995370	24995870	.	403	.	2.65271	3.7472	2.97046	173
775	chr10	25007426	25008010	.	530	.	3.9899	7.75747	6.59736	161
776	chr10	25114420	25115455	.	397	.	1.89286	3.53686	2.78763	259
776	chr10	25138130	25139011	.	387	.	1.91598	3.19462	2.49181	697
777	chr10	25186267	25186681	.	374	.	2.15299	2.75143	2.11926	170
777	chr10	25190821	25191407	.	538	.	3.97005	7.98331	6.80758	230
777	chr10	25246989	25247450	.	495	.	3.46948	6.66701	5.59532	262
778	chr10	25348962	25349429	.	380	.	2.23911	2.96133	2.29238	272
778	chr10	25350850	25351773	.	515	.	2.7421	7.28987	6.16919	783
784	chr10	26156273	26156633	.	449	.	3.73185	5.21657	4.2777	189
789	chr10	26774103	26774628	.	398	.	2.59858	3.58368	2.82587	253
789	chr10	26775911	26776889	.	504	.	2.58916	6.93341	5.83983	703
789	chr10	26812847	26813754	.	431	.	2.21962	4.64539	3.76653	499
789	chr10	26844907	26845321	.	517	.	4.16855	7.32609	6.20104	186
794	chr10	27481194	27481466	.	379	.	3.91334	2.93634	2.27271	108
795	chr10	27608795	27609230	.	611	.	11.4683	10.2327	8.90935	117
796	chr10	27672750	27673187	.	945	.	10.5206	20.2356	18.4471	237
