#bin	chrom	chromStart	chromEnd	name	score	strand	signalValue	pValue	qValue	peak
1112	chr12	69080450	69081248	.	156	.	15.489	203.251	0	278
1118	chr12	69863910	69864790	.	133	.	9.888	103.328	0	228
1123	chr12	70636591	70638115	.	124	.	7.702	103.31	0	599
1164	chr12	75905055	75905765	.	212	.	28.934	163.544	0	368
1167	chr12	76371705	76372226	.	162	.	16.794	40.569	3.11265e-39	199
1216	chr12	82751996	82752558	.	164	.	17.253	162.052	0	248
1271	chr12	89919309	89920246	.	155	.	15.239	191.204	0	608
1299	chr12	93637811	93638224	.	131	.	9.441	12.201	0.0000000000346562	194
1299	chr12	93708243	93708727	.	126	.	8.191	20.594	1.9982e-19	254
1302	chr12	94070838	94071715	.	111	.	4.615	26.845	1.30099e-25	220
1313	chr12	95466572	95467647	.	123	.	7.317	90.525	0	762
1319	chr12	96252438	96253123	.	149	.	13.707	125.54	0	279
1367	chr12	102513469	102514692	.	138	.	10.944	111.325	0	419
1380	chr12	104323238	104324311	.	124	.	7.558	127.764	0	598
1402	chr12	107167758	107168711	.	110	.	4.263	40.071	9.6839e-39	249
1410	chr12	108154903	108155442	.	133	.	9.826	75.987	0	227
1419	chr12	109361921	109362286	.	197	.	25.417	15.75	0.0000000000000118066	190
1424	chr12	109979858	109980211	.	150	.	13.99	17.183	4.6295e-16	190
1425	chr12	110227478	110227835	.	134	.	10.14	11.866	0.0000000000739435	162
1426	chr12	110232870	110233340	.	233	.	33.941	51.87	0	193
1427	chr12	110486200	110486718	.	146	.	13.099	137.154	0	272
1434	chr12	111371842	111372240	.	143	.	12.307	15.301	0.0000000000000325691	214
1440	chr12	112123305	112124240	.	119	.	6.561	64.076	0	547
1449	chr12	113338180	113338552	.	119	.	6.386	14.258	0.000000000000340527	175
1452	chr12	113669091	113669602	.	115	.	5.573	12.112	0.0000000000424702	332
1452	chr12	113748279	113748688	.	201	.	26.405	43.84	1.77545e-42	216
1477	chr12	116930762	116931100	.	129	.	8.851	11.178	0.000000000344419	161
1487	chr12	118230748	118231437	.	120	.	6.627	11.393	0.000000000213815	332
1491	chr12	118810537	118811232	.	157	.	15.735	129.738	0	351
1491	chr12	118813991	118814550	.	114	.	5.339	38.629	2.61434e-37	288
1505	chr12	120632149	120633135	.	124	.	7.566	72.295	0	375
1518	chr12	122326212	122326792	.	139	.	11.202	124.288	0	327
1530	chr12	123868053	123868511	.	113	.	5.096	25.076	7.33203e-24	234
1589	chr12	131721923	131722294	.	115	.	5.442	11.659	0.000000000117516	183
1596	chr12	132640637	132641823	.	141	.	11.703	23.629	1.96234e-22	373
750	chr13	21714496	21715118	.	121	.	6.811	28.519	2.83107e-27	197
824	chr13	31416543	31417624	.	121	.	6.895	13.067	0.00000000000494424	325
837	chr13	33112748	33113306	.	121	.	6.813	16.412	0.00000000000000266122	239
904	chr13	41837327	41838176	.	279	.	45.315	183.534	0	374
936	chr13	46038704	46039684	.	164	.	17.39	107.499	0	304
966	chr13	50018058	50018761	.	123	.	7.51	35.361	4.59268e-34	430
967	chr13	50199526	50200076	.	113	.	4.92	14.599	0.000000000000157846	229
986	chr13	52586239	52586765	.	110	.	4.359	13.92	0.000000000000725278	304
1144	chr13	73301441	73302040	.	114	.	5.33	29.273	5.03631e-28	344
1144	chr13	73355641	73356435	.	105	.	3.152	11.191	0.000000000334768	410
1362	chr13	101910464	101910884	.	134	.	10.025	15.965	0.00000000000000728108	164
1425	chr13	110133418	110133816	.	125	.	7.969	19.35	3.34409e-18	173
1449	chr13	113343927	113344335	.	115	.	5.498	28.274	4.93646e-27	210
1455	chr13	114103326	114104047	.	108	.	3.897	22.05	7.18137e-21	417
1457	chr13	114301429	114302129	.	108	.	3.718	14.304	0.000000000000307408	325
110	chr14	39583222	39583826	.	112	.	4.803	13.518	0.00000000000179397	193
748	chr14	21457845	21458700	.	157	.	15.674	107.901	0	280
749	chr14	21571457	21572829	.	103	.	2.495	11.923	0.0000000000650028	991
751	chr14	21851650	21852733	.	120	.	6.753	66.095	0	544
752	chr14	21978994	21979787	.	122	.	7.097	40.036	1.04792e-38	583
762	chr14	23235667	23236579	.	104	.	2.83	11.389	0.000000000215461	194
773	chr14	24700790	24702400	.	131	.	9.398	108.655	0	1009
775	chr14	24911618	24912411	.	156	.	15.321	135.585	0	497
822	chr14	31091159	31091684	.	129	.	8.934	41.065	1.00524e-39	289
828	chr14	31889287	31890271	.	131	.	9.405	125.953	0	651
855	chr14	35451645	35452513	.	139	.	11.194	113.417	0	491
856	chr14	35591070	35592002	.	107	.	3.549	23.869	1.13891e-22	198
857	chr14	35761288	35762027	.	163	.	17.154	132.63	0	293
877	chr14	38343780	38344362	.	115	.	5.471	15.326	0.000000000000030835	356
931	chr14	45430902	45431814	.	161	.	16.609	164.026	0	423
1057	chr14	61943377	61943905	.	125	.	7.995	11.17	0.000000000350293	347
1095	chr14	66974085	66974978	.	121	.	6.995	71.202	0	518
1102	chr14	67826311	67827200	.	106	.	3.273	18.288	3.75887e-17	244
1111	chr14	69043275	69043643	.	137	.	10.697	17.78	1.19301e-16	188
1112	chr14	69086981	69087374	.	149	.	13.792	13.686	0.00000000000122799	147
1116	chr14	69618316	69618797	.	120	.	6.619	33.474	3.42987e-32	205
1116	chr14	69658002	69658681	.	129	.	8.946	61.093	0	208
1118	chr14	69864902	69865733	.	168	.	18.426	153.843	0	477
1125	chr14	70826149	70826717	.	175	.	20.004	120.71	0	326
1125	chr14	70883459	70884025	.	244	.	36.809	109.176	0	368
1152	chr14	74416585	74417321	.	112	.	4.868	32.639	2.30795e-31	333
1158	chr14	75179367	75180059	.	225	.	32.15	136.456	0	447
1159	chr14	75354867	75355182	.	129	.	8.908	11.688	0.000000000110011	177
1160	chr14	75469232	75470207	.	133	.	9.777	114.839	0	405
1161	chr14	75593296	75594175	.	125	.	8.017	105.236	0	482
1162	chr14	75642794	75643829	.	159	.	16.034	175.222	0	556
1179	chr14	77923557	77924464	.	110	.	4.173	23.88	1.11179e-22	505
1181	chr14	78173574	78174718	.	171	.	18.986	136.928	0	805
1210	chr14	81999629	82000667	.	116	.	5.733	33.808	1.59908e-32	730
1224	chr14	83773343	83773751	.	158	.	15.775	13.708	0.00000000000116936	191
1294	chr14	93007084	93007474	.	162	.	16.939	29.367	4.08422e-28	192
1314	chr14	95623669	95624469	.	113	.	4.99	32.054	8.79888e-31	259
1317	chr14	96000692	96001436	.	135	.	10.399	108.755	0	297
1355	chr14	101032889	101033756	.	122	.	7.139	42.621	2.85248e-41	628
1388	chr14	105330668	105331321	.	106	.	3.241	17.044	6.35619e-16	436
756	chr15	22526737	22528065	.	106	.	3.386	12.213	0.0000000000337387	522
823	chr15	31195770	31196342	.	137	.	10.83	125.386	0	278
848	chr15	34516925	34517502	.	114	.	5.34	17.89	9.29964e-17	216
893	chr15	40384579	40385611	.	109	.	3.981	22.237	4.7075e-21	352
900	chr15	41408328	41408938	.	139	.	11.277	173.317	0	335
952	chr15	48104862	48105677	.	201	.	26.343	71.611	0	265
955	chr15	48623153	48624236	.	111	.	4.457	51.014	0	458
988	chr15	52860795	52861649	.	108	.	3.871	39.196	7.14324e-38	564
1010	chr15	55790289	55790843	.	133	.	9.8	87.151	0	311
1040	chr15	59673161	59673518	.	116	.	5.674	12.617	0.0000000000136033	167
1042	chr15	59949283	59949946	.	115	.	5.433	55.815	0	447
1042	chr15	59980787	59981792	.	109	.	3.999	39.51	3.49509e-38	736
1049	chr15	60877937	60878313	.	230	.	33.374	31.777	1.65783e-30	171
1068	chr15	63413631	63414157	.	155	.	15.043	141.273	0	300
1078	chr15	64647554	64648777	.	129	.	8.878	142.106	0	879
1079	chr15	64858892	64859259	.	174	.	19.864	21.646	1.80154e-20	193
1084	chr15	65426017	65426406	.	109	.	4.019	15.87	0.00000000000000900853	194
1084	chr15	65477406	65478197	.	109	.	4.078	32.123	7.52818e-31	586
1087	chr15	65809396	65810241	.	108	.	3.666	37.737	1.99667e-36	633
1089	chr15	66161360	66161992	.	121	.	7.041	85.271	0	400
1097	chr15	67135260	67135882	.	110	.	4.196	18.804	1.16046e-17	187
1102	chr15	67834587	67835901	.	106	.	3.274	28.418	3.56746e-27	419
1105	chr15	68285256	68285617	.	120	.	6.675	11.867	0.0000000000738318	197
1119	chr15	70087016	70087776	.	121	.	6.848	34.776	1.75284e-33	528
1139	chr15	72667908	72668676	.	103	.	2.581	15.173	0.0000000000000433624	194
1156	chr15	74907930	74909181	.	102	.	2.275	16.208	0.00000000000000421459	405
1184	chr15	78591808	78592482	.	103	.	2.625	11.948	0.0000000000615129	336
1190	chr15	79318174	79318538	.	138	.	11.138	15.063	0.0000000000000554444	171
1214	chr15	82554305	82555452	.	110	.	4.259	36.495	3.40476e-35	791
1224	chr15	83781628	83782148	.	128	.	8.696	30.656	2.14401e-29	280
1234	chr15	85174465	85174898	.	107	.	3.636	14.364	0.000000000000268225	197
1235	chr15	85258897	85259843	.	121	.	6.964	101.198	0	498
1274	chr15	90436817	90437488	.	106	.	3.278	23.566	2.26593e-22	445
1297	chr15	93447304	93447852	.	105	.	3.11	16.686	0.00000000000000143328	206
1343	chr15	99433314	99433793	.	114	.	5.221	12.303	0.0000000000276234	195
1348	chr15	100023231	100023560	.	131	.	9.307	11.433	0.000000000195453	164
1350	chr15	100272697	100273716	.	107	.	3.488	24.58	2.26563e-23	651
1360	chr15	101643796	101644143	.	125	.	7.832	15.02	0.0000000000000610439	179
1361	chr15	101835024	101835948	.	108	.	3.707	52.534	0	515
1362	chr15	101874150	101874894	.	165	.	17.503	66.239	0	224
590	chr16	679492	680378	.	106	.	3.313	18.39	2.97839e-17	506
591	chr16	857394	858170	.	112	.	4.792	37.898	1.38037e-36	414
593	chr16	1132194	1132909	.	115	.	5.56	31.733	1.83195e-30	331
597	chr16	1701017	1702329	.	107	.	3.5	12.287	0.0000000000285907	284
602	chr16	2255200	2256224	.	121	.	7.021	97.52	0	256
604	chr16	2586189	2586759	.	112	.	4.673	14.775	0.000000000000106517	371
618	chr16	4400708	4401516	.	104	.	2.863	12.482	0.0000000000184568	608
621	chr16	4784000	4784513	.	131	.	9.348	77.761	0	291
652	chr16	8890957	8891820	.	115	.	5.57	37.959	1.2014e-36	554
657	chr16	9530982	9531337	.	370	.	67.247	23.48	2.75545e-22	181
677	chr16	12070049	12070721	.	123	.	7.513	51.199	0	439
683	chr16	12897408	12898024	.	141	.	11.717	53.426	0	421
691	chr16	14013560	14014411	.	127	.	8.301	78.969	0	456
707	chr16	16090440	16091010	.	120	.	6.739	13.221	0.00000000000349756	199
728	chr16	18801531	18802088	.	168	.	18.325	124.285	0	259
735	chr16	19728809	19730111	.	139	.	11.384	127.729	0	738
752	chr16	22018701	22019578	.	109	.	4.032	16.705	0.00000000000000137331	686
754	chr16	22201837	22202351	.	107	.	3.624	12.641	0.0000000000128931	187
765	chr16	23652328	23652970	.	153	.	14.574	154.531	0	388
773	chr16	24740658	24741160	.	150	.	13.887	68.143	0	297
776	chr16	25118021	25118698	.	114	.	5.113	30.842	1.40305e-29	428
776	chr16	25122640	25123261	.	119	.	6.466	33.861	1.41749e-32	302
792	chr16	27214418	27215216	.	149	.	13.722	159.816	0	393
808	chr16	29276754	29277106	.	135	.	10.284	11.086	0.000000000421857	183
816	chr16	30366323	30367204	.	137	.	10.9	103.646	0	322
816	chr16	30392290	30392948	.	134	.	10.168	17.585	1.85362e-16	547
818	chr16	30545838	30546518	.	108	.	3.789	21.065	6.80969e-20	424
818	chr16	30569510	30569962	.	147	.	13.113	88.286	0	228
818	chr16	30596916	30597272	.	111	.	4.394	11.362	0.000000000228229	171
818	chr16	30640040	30640433	.	161	.	16.671	33.873	1.38093e-32	177
819	chr16	30710288	30710926	.	144	.	12.417	105.484	0	323
821	chr16	30933648	30934754	.	138	.	11.091	164.33	0	306
822	chr16	31085093	31085825	.	106	.	3.174	11.374	0.00000000022252	471
822	chr16	31128733	31129192	.	151	.	14.13	86.575	0	230
822	chr16	31149839	31150356	.	110	.	4.33	19.848	1.07765e-18	234
943	chr16	47006506	47007954	.	110	.	4.359	34.603	2.60664e-33	1116
995	chr16	53760522	53760858	.	189	.	23.382	16.746	0.00000000000000125214	148
1015	chr16	56484968	56485560	.	113	.	4.897	24.802	1.36232e-23	306
1025	chr16	57728525	57728868	.	124	.	7.713	13.28	0.00000000000306105	159
1025	chr16	57768907	57769715	.	106	.	3.248	12.389	0.0000000000227899	334
1030	chr16	58426104	58426781	.	140	.	11.58	107.304	0	222
1101	chr16	67700484	67701176	.	124	.	7.557	59.907	0	198
1105	chr16	68271222	68271611	.	110	.	4.189	20.282	4.03409e-19	186
1105	chr16	68278699	68279473	.	130	.	9.184	97.891	0	383
1111	chr16	69073982	69074386	.	145	.	12.629	14.501	0.000000000000197083	185
1112	chr16	69166328	69167096	.	108	.	3.853	16.793	0.00000000000000112714	189
1124	chr16	70669242	70669576	.	134	.	10.067	11.688	0.000000000110097	197
1126	chr16	71020895	71021869	.	126	.	8.088	14.15	0.00000000000043278	249
1142	chr16	73098067	73098424	.	130	.	9.093	15.287	0.0000000000000335407	177
1152	chr16	74330108	74330974	.	116	.	5.71	45.098	9.94922e-44	316
1158	chr16	75142587	75143451	.	109	.	4.03	15.445	0.0000000000000236019	193
1162	chr16	75681137	75682001	.	117	.	5.994	64.66	0	459
1228	chr16	84300013	84300604	.	124	.	7.713	16.135	0.00000000000000496145	192
1233	chr16	85044556	85045540	.	122	.	7.081	50.352	0	593
1240	chr16	85950049	85950390	.	124	.	7.686	12.046	0.0000000000492828	193
1242	chr16	86136942	86137291	.	154	.	14.846	13.686	0.00000000000122692	189
1244	chr16	86420987	86421415	.	146	.	12.865	20.937	9.11231e-20	174
1244	chr16	86458607	86459110	.	134	.	10.023	34.111	8.01924e-33	262
1246	chr16	86701762	86702156	.	264	.	41.448	30.664	2.10786e-29	195
1268	chr16	89571755	89572441	.	152	.	14.329	105.976	0	303
1270	chr16	89785789	89786212	.	118	.	6.21	14.258	0.000000000000340833	241
592	chr17	970775	971213	.	160	.	16.493	43.04	1.09652e-41	236
597	chr17	1620320	1621083	.	109	.	4.116	13.099	0.00000000000460853	613
599	chr17	1933141	1933683	.	144	.	12.616	130.955	0	267
602	chr17	2239154	2240219	.	129	.	8.796	87.226	0	597
604	chr17	2614887	2615351	.	108	.	3.788	15.771	0.0000000000000112602	190
606	chr17	2863555	2864201	.	114	.	5.252	20.224	4.59496e-19	340
618	chr17	4396555	4396912	.	131	.	9.394	14.428	0.000000000000231891	178
619	chr17	4458344	4458906	.	115	.	5.549	30.233	5.63854e-29	339
625	chr17	5372174	5372603	.	129	.	8.765	33.62	2.45794e-32	233
633	chr17	6373924	6374391	.	115	.	5.408	16.194	0.00000000000000434836	210
640	chr17	7218482	7219031	.	141	.	11.76	82.369	0	230
642	chr17	7591445	7591880	.	112	.	4.796	18.621	1.76102e-17	180
644	chr17	7739957	7740366	.	112	.	4.83	16.283	0.00000000000000355671	198
658	chr17	9580135	9580500	.	130	.	9.005	15.194	0.0000000000000413934	194
690	chr17	13844500	13844916	.	361	.	65.035	35.901	1.33479e-34	228
707	chr17	16120284	16120737	.	148	.	13.42	53.999	0	199
720	chr17	17743544	17744752	.	109	.	4.002	35.083	8.68428e-34	224
721	chr17	17875709	17876354	.	113	.	4.914	19.698	1.51886e-18	426
723	chr17	18217899	18218983	.	107	.	3.64	26.325	4.28527e-25	695
734	chr17	19630305	19630678	.	140	.	11.524	11.866	0.000000000073885	178
783	chr17	25981478	25981950	.	113	.	4.962	13.758	0.00000000000104401	274
788	chr17	26662090	26662851	.	149	.	13.71	146.008	0	438
793	chr17	27278361	27279875	.	131	.	9.399	166.939	0	1072
794	chr17	27482170	27483363	.	110	.	4.315	24.495	2.74509e-23	440
843	chr17	33905194	33905872	.	131	.	9.326	75.132	0	416
850	chr17	34841968	34842659	.	174	.	19.851	167.093	0	428
859	chr17	35969195	35969724	.	117	.	6.022	36.769	1.82017e-35	290
865	chr17	36741422	36741914	.	123	.	7.484	24.164	5.80981e-23	274
867	chr17	37027532	37028181	.	120	.	6.688	31.357	4.31688e-30	365
873	chr17	37769095	37769547	.	119	.	6.431	14.096	0.000000000000488774	287
873	chr17	37843960	37844653	.	181	.	21.429	99.919	0	360
875	chr17	38082965	38083359	.	116	.	5.6	13.441	0.00000000000213096	195
875	chr17	38136562	38137298	.	150	.	13.905	148.711	0	443
892	chr17	40306841	40307271	.	108	.	3.696	13.853	0.00000000000084256	209
894	chr17	40559529	40559912	.	128	.	8.517	29.141	6.79711e-28	189
895	chr17	40713903	40714934	.	146	.	13.026	142.159	0	252
898	chr17	41150121	41150859	.	154	.	14.986	102.432	0	294
901	chr17	41438086	41438743	.	107	.	3.463	11.061	0.000000000445852	468
902	chr17	41560991	41561790	.	140	.	11.524	120.83	0	353
904	chr17	41868925	41869386	.	409	.	76.778	116.803	0	206
906	chr17	42092089	42092642	.	184	.	22.16	172.423	0	293
906	chr17	42147802	42148223	.	136	.	10.499	47.392	0	210
907	chr17	42219206	42219686	.	107	.	3.613	12.023	0.0000000000518391	185
907	chr17	42281769	42282187	.	151	.	14.272	33.229	5.98492e-32	233
907	chr17	42312954	42313361	.	122	.	7.15	15.298	0.0000000000000327328	152
909	chr17	42580717	42581266	.	153	.	14.584	94.33	0	321
910	chr17	42700737	42701068	.	225	.	32.156	22.581	2.14726e-21	184
935	chr17	45918064	45918930	.	109	.	3.957	24.584	2.24768e-23	590
935	chr17	45972925	45974068	.	127	.	8.359	88.576	0	377
937	chr17	46184671	46185453	.	119	.	6.436	43.376	5.13015e-42	476
954	chr17	48450212	48450827	.	149	.	13.73	94.984	0	359
957	chr17	48761911	48762469	.	111	.	4.48	15.192	0.0000000000000415453	354
957	chr17	48798892	48799244	.	143	.	12.219	19.06	6.48509e-18	158
960	chr17	49230633	49231041	.	108	.	3.827	15.099	0.0000000000000512731	220
1011	chr17	55927203	55927969	.	177	.	20.425	270.275	0	323
1015	chr17	56429351	56429806	.	118	.	6.081	33.143	7.27406e-32	215
1022	chr17	57287183	57287568	.	121	.	6.832	16.561	0.00000000000000190359	186
1025	chr17	57784372	57785489	.	134	.	9.989	87.669	0	444
1028	chr17	58155763	58157075	.	133	.	9.933	70.403	0	569
1029	chr17	58212908	58213414	.	173	.	19.511	142.228	0	247
1033	chr17	58754502	58755259	.	130	.	9.201	69.297	0	218
1056	chr17	61850918	61851585	.	153	.	14.67	114.606	0	275
1057	chr17	61903957	61905174	.	148	.	13.477	160.311	0	802
1057	chr17	61920007	61920818	.	148	.	13.497	120.501	0	545
1060	chr17	62340581	62341045	.	160	.	16.259	78.558	0	217
1077	chr17	64561148	64561535	.	177	.	20.474	19.424	2.82635e-18	192
1091	chr17	66379494	66379937	.	171	.	19.086	22.203	5.06686e-21	276
1128	chr17	71284730	71285350	.	110	.	4.21	15.62	0.0000000000000158806	367
1129	chr17	71336275	71336677	.	233	.	34.154	50.717	0	197
1130	chr17	71481323	71481695	.	160	.	16.259	19.903	9.54744e-19	180
1150	chr17	74178164	74178576	.	139	.	11.401	14.015	0.000000000000586906	193
1155	chr17	74733234	74734158	.	104	.	2.774	17.218	4.27984e-16	231
1159	chr17	75315451	75315859	.	110	.	4.372	14.553	0.000000000000175003	218
1165	chr17	76123224	76123695	.	111	.	4.585	11.362	0.000000000228579	211
1188	chr17	79107013	79107589	.	111	.	4.428	17.31	3.46637e-16	333
1191	chr17	79544031	79544760	.	111	.	4.548	13.281	0.00000000000305921	421
1194	chr17	79884165	79884846	.	109	.	3.944	14.206	0.000000000000382125	437
1195	chr17	80009586	80010008	.	127	.	8.289	34.059	9.02566e-33	193
1195	chr17	80023538	80024023	.	127	.	8.414	45.64	2.94273e-44	256
1198	chr17	80376263	80376867	.	140	.	11.605	106.244	0	212
1199	chr17	80606231	80606595	.	107	.	3.627	12.869	0.000000000007703	186
1200	chr17	80709682	80710148	.	127	.	8.435	50.36	0	214
607	chr18	2981072	2981517	.	287	.	47.188	65.487	0	223
659	chr18	9827398	9828360	.	108	.	3.866	15.055	0.0000000000000564225	251
752	chr18	22006194	22007121	.	133	.	9.926	108.129	0	388
833	chr18	32508291	32508764	.	119	.	6.497	11.393	0.00000000021365	298
833	chr18	32509255	32509651	.	186	.	22.782	30.462	3.33256e-29	198
918	chr18	43677596	43678747	.	125	.	7.778	73.174	0	701
950	chr18	47901024	47901473	.	112	.	4.854	15.661	0.0000000000000144779	226
999	chr18	54318241	54319275	.	136	.	10.607	84.574	0	649
1048	chr18	60758706	60759545	.	113	.	4.924	11.184	0.00000000033995	288
1052	chr18	61326266	61326644	.	174	.	19.742	11.007	0.000000000502255	207
1104	chr18	68089893	68090307	.	182	.	21.64	15.468	0.0000000000000224274	171
1141	chr18	72922546	72922971	.	171	.	19.022	78.328	0	212
589	chr19	632997	633677	.	110	.	4.38	23.65	1.87199e-22	195
590	chr19	761603	761999	.	182	.	21.703	35.75	1.88687e-34	211
592	chr19	965081	965572	.	187	.	22.94	69.688	0	246
592	chr19	980459	980891	.	115	.	5.436	15.367	0.0000000000000280839	236
593	chr19	1122990	1123404	.	109	.	3.981	17.582	1.86453e-16	215
593	chr19	1173579	1174266	.	117	.	5.954	24.803	1.3609e-23	220
594	chr19	1269869	1270465	.	119	.	6.416	26.841	1.31129e-25	214
599	chr19	1905161	1906025	.	118	.	6.096	54.531	0	591
599	chr19	1935425	1935958	.	240	.	35.666	83.352	0	261
602	chr19	2236282	2237168	.	126	.	8.1	89.451	0	537
602	chr19	2273558	2274054	.	134	.	9.999	56.234	0	270
602	chr19	2328368	2328822	.	123	.	7.508	48.254	0	244
607	chr19	2950047	2950904	.	152	.	14.451	136.918	0	607
609	chr19	3185334	3185981	.	121	.	6.991	40.303	5.69503e-39	217
612	chr19	3609716	3610165	.	128	.	8.515	25.421	3.34279e-24	237
621	chr19	4723230	4724168	.	145	.	12.725	127.279	0	600
621	chr19	4769540	4769931	.	130	.	9.119	19.884	9.95227e-19	196
621	chr19	4791264	4791877	.	124	.	7.605	47.771	0	334
625	chr19	5358198	5358603	.	293	.	48.48	45.384	5.1848e-44	192
629	chr19	5790468	5791408	.	143	.	12.224	85.831	0	724
631	chr19	6141270	6141614	.	208	.	27.904	24.343	3.87125e-23	171
633	chr19	6392769	6393599	.	144	.	12.511	102.562	0	467
636	chr19	6737163	6738769	.	108	.	3.713	30.473	3.25837e-29	1030
642	chr19	7515037	7516088	.	106	.	3.282	16.037	0.00000000000000618083	655
647	chr19	8139440	8139869	.	229	.	33.018	41.826	1.76086e-40	189
660	chr19	9937856	9938880	.	148	.	13.586	149.966	0	664
664	chr19	10362741	10363560	.	109	.	4.115	24.312	4.15252e-23	447
668	chr19	10919519	10920261	.	186	.	22.67	133.167	0	216
672	chr19	11512846	11513314	.	133	.	9.865	22.179	5.34217e-21	218
673	chr19	11639489	11640197	.	147	.	13.129	109.263	0	477
680	chr19	12551612	12552156	.	114	.	5.167	14.845	0.0000000000000909972	183
682	chr19	12780021	12780956	.	135	.	10.206	85.162	0	282
684	chr19	13056415	13057187	.	115	.	5.535	67.474	0	247
685	chr19	13228722	13229275	.	144	.	12.449	107.336	0	244
693	chr19	14191711	14192544	.	148	.	13.377	119.65	0	466
693	chr19	14228589	14229631	.	104	.	2.915	16.282	0.00000000000000356137	545
697	chr19	14682433	14683152	.	139	.	11.21	168.822	0	444
703	chr19	15537309	15537687	.	145	.	12.792	24.138	6.16064e-23	187
703	chr19	15543372	15543929	.	174	.	19.76	153.74	0	281
710	chr19	16427439	16427841	.	429	.	81.579	83.555	0	204
713	chr19	16847520	16847898	.	364	.	65.768	37.359	4.75258e-36	203
714	chr19	17015456	17015831	.	184	.	22.236	33.384	4.20714e-32	183
717	chr19	17419972	17421454	.	156	.	15.462	245.969	0	718
719	chr19	17647777	17648166	.	163	.	17.194	26.894	1.16373e-25	181
719	chr19	17659891	17660239	.	136	.	10.491	26.064	7.74436e-25	189
724	chr19	18334619	18335466	.	112	.	4.834	43.418	4.66632e-42	339
732	chr19	19327914	19328320	.	239	.	35.425	33.216	6.15768e-32	218
733	chr19	19477473	19477982	.	150	.	13.869	90.482	0	266
736	chr19	19887066	19887722	.	116	.	5.73	35.247	5.9621e-34	276
800	chr19	28284509	28285577	.	109	.	3.908	25.868	1.20982e-24	385
837	chr19	33071723	33072264	.	113	.	5.077	39.336	5.19179e-38	303
849	chr19	34664133	34664576	.	119	.	6.342	12.744	0.0000000000102381	230
853	chr19	35167721	35168791	.	166	.	17.863	235.545	0	474
858	chr19	35788068	35789935	.	106	.	3.331	14.43	0.000000000000231454	475
861	chr19	36239090	36239768	.	119	.	6.515	43.226	7.18306e-42	225
863	chr19	36485866	36486480	.	114	.	5.141	26.159	6.24729e-25	191
867	chr19	37063813	37064906	.	139	.	11.202	120.848	0	414
868	chr19	37177889	37178641	.	119	.	6.404	54.221	0	496
886	chr19	39536723	39537259	.	153	.	14.563	19.865	1.03858e-18	192
887	chr19	39616331	39617013	.	109	.	3.938	20.36	3.37849e-19	346
896	chr19	40854104	40854573	.	105	.	3.007	12.948	0.00000000000645937	261
911	chr19	42746752	42747621	.	116	.	5.637	26.188	5.85143e-25	288
911	chr19	42748271	42749225	.	126	.	8.174	45.389	5.1848e-44	486
921	chr19	44100447	44101601	.	109	.	3.922	13.984	0.000000000000629217	547
925	chr19	44617211	44617729	.	130	.	9.16	28.199	5.85117e-27	268
925	chr19	44645385	44645851	.	130	.	8.998	15.034	0.0000000000000591626	244
926	chr19	44716429	44716883	.	135	.	10.363	23.724	1.58451e-22	214
931	chr19	45393594	45394824	.	126	.	8.071	64.906	0	481
947	chr19	47509092	47509499	.	287	.	47.114	43.057	1.05812e-41	198
952	chr19	48151119	48151941	.	116	.	5.697	27.054	8.07248e-26	383
955	chr19	48606581	48607012	.	252	.	38.58	56.493	0	234
958	chr19	49004559	49005050	.	107	.	3.48	11.865	0.0000000000739968	242
961	chr19	49403098	49403726	.	148	.	13.551	78.234	0	205
961	chr19	49410911	49411293	.	120	.	6.601	14.096	0.000000000000488341	193
967	chr19	50144944	50145470	.	117	.	6.048	45.186	8.26766e-44	289
967	chr19	50163015	50163394	.	134	.	10.178	25.021	8.30081e-24	181
973	chr19	50887121	50888095	.	106	.	3.202	24.429	3.18369e-23	461
976	chr19	51294079	51294901	.	118	.	6.228	21.071	6.724e-20	374
977	chr19	51402816	51403235	.	190	.	23.676	20.102	6.05138e-19	240
981	chr19	51963646	51964202	.	235	.	34.427	87.1	0	230
986	chr19	52598643	52599201	.	125	.	7.829	25.396	3.53633e-24	345
986	chr19	52642558	52643338	.	113	.	4.933	12.03	0.0000000000510509	612
986	chr19	52674516	52674980	.	121	.	6.972	15.298	0.0000000000000327638	229
989	chr19	53030768	53031163	.	156	.	15.502	14.225	0.000000000000366423	199
992	chr19	53400449	53401109	.	122	.	7.125	29.592	2.44637e-28	461
1000	chr19	54448712	54449091	.	1000	.	219.852	45.063	1.079e-43	185
1009	chr19	55687261	55687840	.	122	.	7.223	27.001	9.10813e-26	372
1010	chr19	55791178	55791733	.	127	.	8.456	63.869	0	344
1013	chr19	56106422	56106799	.	135	.	10.217	11.345	0.000000000237159	137
1013	chr19	56110839	56111735	.	105	.	3.073	13.018	0.00000000000551162	190
1018	chr19	56825890	56826775	.	125	.	7.864	76.262	0	326
1029	chr19	58280795	58281182	.	115	.	5.42	14.042	0.000000000000552507	198
1034	chr19	58898158	58899282	.	140	.	11.602	139.385	0	424
1035	chr19	58986896	58987930	.	111	.	4.387	45.122	9.52883e-44	493
603	chr20	2489332	2490143	.	129	.	8.874	39.795	1.81925e-38	482
615	chr20	4042629	4042958	.	213	.	29.311	16.315	0.00000000000000330735	172
623	chr20	5041772	5042138	.	180	.	21.28	15.913	0.0000000000000081832	157
